"gamma" "alpha"
0.632265 0.629563859414923
0.6090475 0.606803478795659
0.5662375 0.565137251903525
0.54328625 0.541880596341634
0.55157625 0.550920568749193
0.62269 0.620618297590363
0.6403725 0.638269476124333
0.5877575 0.586186033093456
0.62756 0.625108666080829
0.6439875 0.640956450112388
0.56384125 0.56314655871235
0.5788325 0.57711055548467
0.53191 0.531619100383393
0.616825 0.613522633624695
0.52092875 0.52022657857166
0.614515 0.612174968795113
0.51344875 0.513251440285057
0.49155125 0.491079077861062
0.489005 0.488805725071417
0.57945875 0.577523790260018
0.56756875 0.566160965525966
0.56312375 0.561998186920935
0.60309625 0.600336203379861
0.62346625 0.620938392415796
0.56978875 0.569448922531542
0.51967875 0.519923133081281
0.5597125 0.558365347443562
0.5442475 0.54339259469992
0.636805 0.633114284250094
0.481845 0.482369387853082
0.63962125 0.63582869783154
0.58429 0.5825027078396
0.52339125 0.522105573879698
0.5361725 0.53485198102047
0.5756675 0.574180065052631
0.569185 0.567886459195108
0.57959375 0.578221534316493
0.60681125 0.605151622229572
0.59787625 0.595183372287125
0.42419375 0.425768587498725
0.45096125 0.452449163340217
0.63752625 0.635219540259642
0.57914375 0.577661206758508
0.60574875 0.604342162000124
0.5695 0.56771034180042
0.665005 0.662209212313672
0.5433575 0.542523324080135
0.6426525 0.64015837153725
0.5220075 0.520725397316305
0.6034625 0.601042126222236
0.57762875 0.575931047487969
0.64681875 0.643877332383725
0.61318875 0.6112897632829
0.5225475 0.522727456329151
0.48755625 0.487855888689044
0.562225 0.561893120409617
0.6677375 0.664610145214298
0.620925 0.618762197405946
0.5290275 0.528421388540758
0.552385 0.552461577425562
0.64517375 0.642253619614265
0.5712975 0.570536849309414
0.6865825 0.683742800405413
0.65864875 0.654479871794364
0.61022 0.608658427809946
0.57337875 0.571881263734376
0.62309375 0.620073249570719
0.5419875 0.54115685132608
0.55874375 0.556971712914371
0.55602125 0.555326997598585
0.57712625 0.575263180741036
0.6410175 0.637680094381552
0.57489375 0.573904289408245
0.59097875 0.588936346423131
0.41638625 0.418504897803845
0.53392875 0.533748201102291
0.65483375 0.651507107189797
0.60676375 0.605109172264242
0.61941375 0.617128653093505
0.652625 0.649486752802051
0.59335125 0.592602467250993
0.5387575 0.538504400760188
0.63935 0.636985610073025
0.62841875 0.625694842493856
0.553715 0.553969937471205
0.620345 0.617813240632723
0.59133125 0.589889478593705
0.6027275 0.600344525224862
0.48259625 0.482591909116208
0.51617375 0.516129955451643
0.5742625 0.57265602599363
0.57443375 0.573592510044739
0.4910525 0.490797180185991
0.52324625 0.522142914225098
0.6237325 0.62200046807428
0.581535 0.579667878185638
0.64973375 0.646837121396008
0.6110175 0.608518704222187
0.6855825 0.68260007418732
0.60678 0.604474893357758
