"gamma" "alpha"
0.197976666666667 0.203806516304318
0.227208333333333 0.232262512668182
0.181915555555556 0.188368521886041
0.243751111111111 0.248695389574504
0.213031111111111 0.218697670383001
0.199536111111111 0.205505232353833
0.24835 0.253414634381311
0.223457222222222 0.228637670965914
0.213922777777778 0.21908441235099
0.212932222222222 0.218562674908018
0.224957777777778 0.230784842768326
0.220287222222222 0.225720830467464
0.232290555555556 0.236858531787138
0.223776666666667 0.229188443709245
0.202737777777778 0.2086994764793
0.209126111111111 0.21456781370538
0.243266666666667 0.248216235103093
0.20148 0.207328669929361
0.197183888888889 0.203259373926733
0.25024 0.255545440482191
0.25686 0.261643035401712
0.202839444444444 0.208555918380841
0.218160555555556 0.223883014187474
0.199912222222222 0.206125998239468
0.202129444444444 0.207902008015896
0.215976666666667 0.221384962308512
0.234712777777778 0.240041119374919
0.238927777777778 0.24437762644959
0.264712777777778 0.269448166564456
0.213683888888889 0.219437165125659
0.198118333333333 0.203806412247027
0.230270555555556 0.235028027010117
0.229230555555556 0.234255637188554
0.238368333333333 0.242998488620854
0.229124444444444 0.234547994900788
0.250438888888889 0.255147594159941
0.24288 0.246944173274111
0.241018888888889 0.246430004564937
0.243556111111111 0.249363374812936
0.209957222222222 0.216714467959603
0.209617222222222 0.215587393614
0.208621111111111 0.21457507076936
0.185857222222222 0.191557576119742
0.195085 0.201096352445231
0.224823888888889 0.230315946093114
0.194072777777778 0.200223753725319
0.201246111111111 0.207298034784424
0.24433 0.249248202572725
0.173279444444444 0.179972224965776
0.227095 0.232538082344821
0.233802222222222 0.238513546227966
0.232956111111111 0.238140998199719
0.251566111111111 0.256412097293143
0.254746666666667 0.259462191422497
0.228426666666667 0.233532567177349
0.224395555555556 0.230082790894673
0.266925555555556 0.270883785144792
0.220012777777778 0.22512608465546
0.226765 0.232040074248591
0.254480555555556 0.25938756976288
0.221539444444444 0.226918328521895
0.223135555555556 0.228769240201714
0.251338888888889 0.25587964121803
0.275003888888889 0.279095862171868
0.202326666666667 0.207891598826269
0.223906111111111 0.229615367996779
0.191415555555556 0.197838301808449
0.226650555555556 0.231700793640265
0.215744444444444 0.221290546158782
0.28144 0.286168390568166
0.196547777777778 0.202376121307461
0.190238888888889 0.195886241353261
0.23047 0.235664831410985
0.185052222222222 0.191377065790188
0.224789444444444 0.230300543788688
0.228377222222222 0.233918333785459
0.211766666666667 0.217036713542971
0.20348 0.209019891978419
0.20696 0.212921226369002
0.206846666666667 0.21267242947893
0.27979 0.284355491456756
0.228603888888889 0.233706069260405
0.252586666666667 0.257823378803885
0.232073333333333 0.23697087989561
0.240372222222222 0.245311946654113
0.243095555555556 0.247897790438324
0.268101666666667 0.272739605575221
0.241382777777778 0.246858391103681
0.223223333333333 0.228701978967268
0.239878888888889 0.245034311106857
0.206384444444444 0.211875922853517
0.247954444444444 0.253255162191012
0.262276666666667 0.267754669274307
0.233086666666667 0.238324680990699
0.23025 0.235869023481202
0.216225 0.222213970359377
0.206662777777778 0.212120650618826
0.235472222222222 0.240214031882796
0.221727777777778 0.22738066379623
0.232848888888889 0.238009006454405
