"drpm" "wddp" "lddp" "gmddp" "indcrp" "longcrp"
1691.88479928164 3683.71843629804 1356.0621140235 3730.83149893591 2228.23082381643 Inf
1746.88919173699 3687.86373248467 1424.9381647639 3764.65298814811 2234.24763321638 2072.4725412294
1739.08487157592 3696.39779617306 1480.51543891838 3742.15386214552 2157.2794446747 2067.31843218447
1715.27729033788 3642.65685340471 1448.22090334604 3705.02827881299 Inf 2045.5767886572
1702.70834934895 3705.45439629628 1467.36599343162 3762.61865454993 2266.70210224524 2119.90811426034
1795.05438411212 3680.28615021258 1546.40545781443 3745.95518072941 2216.09984983176 2079.30618364507
1728.1968004625 3671.82876499525 1595.143509307 3743.71629761638 2221.72114236982 2108.24793655138
1817.23239034338 3709.15072161591 1483.64378200859 3787.62221618406 Inf 2165.9941703756
1860.74165315964 3764.10884289823 1543.41769732389 3815.4362363128 2362.73983172982 Inf
1769.62013990547 3711.17915709789 1432.49814566919 3765.42457442005 2299.42126667654 2138.95928072299
1833.12566627773 3727.09059987258 1484.07043443955 3777.34037874055 Inf 2168.94921453357
1873.61626628084 3722.0507621603 1570.81100400874 3768.95595036214 Inf 2144.33250588891
1719.8700959556 3719.46360679103 1531.8755180282 3789.28859239302 2280.50017260499 2144.20390770509
2003.5065037791 3721.22432746784 1675.65740762319 3828.36674413587 Inf 2200.26901626705
1823.40781094059 3710.45329101223 1516.7772115011 3762.64363245476 Inf 2116.31844531078
1947.17366211521 3766.66796423798 1628.625503939 3814.67797322313 Inf 2229.05010189486
1839.14816520199 3774.67415764517 1570.35198888491 3831.29238329123 2409.37199423572 2114.77372487188
1889.96819036589 3758.46406561265 1528.85252579113 3800.97432133633 2366.65775669259 2192.38692911634
1779.69052489273 3714.30076142277 1645.0543784858 3738.76763849065 2261.97469716046 2198.34471986611
1870.94392110516 3738.13431936599 1594.80780798609 3790.39166362098 Inf 2207.57152477759
1808.6849528736 3714.99653536276 1573.13947234689 3725.23680388837 2308.40186166804 2147.41042550318
1894.76671652737 3719.63419904109 1587.57158461475 3799.01871668798 Inf 2055.44048907827
1877.73738514565 3751.83831871258 1469.14531016471 3766.81030919523 Inf 2149.31230861529
