"gamma" "alpha"
0.864912777777778 0.858156600076905
0.800845555555556 0.795539727600485
0.800598333333333 0.79494926074321
0.807324444444444 0.801170082893646
0.809231111111111 0.802899388276977
0.859692777777778 0.853022513982604
0.811193333333333 0.805429181108806
0.818642777777778 0.812300543253518
0.831211111111111 0.824590920244776
0.818520555555556 0.812677884856169
0.79056 0.784959640344597
0.826485555555556 0.820142731362038
0.795787777777778 0.789496440949937
0.856245555555556 0.849149526131204
0.838155 0.83146346650406
0.821352777777778 0.815076971737636
0.846454444444445 0.839417858157022
0.791086666666667 0.78554118615987
0.840518888888889 0.833724531618377
0.791543333333333 0.786203479765056
0.842396666666667 0.836046719644171
0.843958333333333 0.837296679213956
0.809070555555556 0.802554541228685
0.820102222222222 0.813403794355769
0.848152777777778 0.841144042276515
0.8225 0.816471662854719
0.823837222222222 0.817382883585332
0.851678888888889 0.84475866528236
0.833852777777778 0.82742343584007
0.801445 0.795054500368397
0.802372777777778 0.796143388302081
0.819535555555556 0.813266685137512
0.795905555555556 0.78997703627964
0.817984444444444 0.81198129264723
0.832422777777778 0.825906128383683
0.841366111111111 0.834604407182118
0.82179 0.815494117843334
0.826691111111111 0.820769420282473
0.812496111111111 0.806241114983337
0.815373888888889 0.809143077107475
0.812234444444444 0.806191515382669
0.824537222222222 0.818137343984398
0.808545 0.802623225162261
0.832070555555556 0.824893687210714
0.816451666666667 0.810215373959523
0.809196111111111 0.803229545269614
0.809858333333333 0.803853193009101
0.803400555555556 0.797192839336666
0.843777777777778 0.837291142813697
0.863281111111111 0.856125120073569
0.831219444444444 0.824961734047018
0.829845555555556 0.823621133267436
0.859732777777778 0.852565096387163
0.835708888888889 0.829190494976826
0.817285 0.81114643682441
0.839513333333333 0.832403516966294
0.827327777777778 0.82100004954199
0.819402222222222 0.813050035875637
0.808213888888889 0.802045457860253
0.822612222222222 0.815869474754502
0.827683333333333 0.820952891341992
0.843795555555556 0.836858477588018
0.822484444444444 0.815975576905189
0.837884444444444 0.831244255148435
0.838907777777778 0.8322068312372
0.842908333333333 0.836290260084437
0.816578333333333 0.810350034137228
0.798207222222222 0.792317550321243
0.818711666666667 0.812475602496192
0.800182777777778 0.794016333680734
0.826743333333333 0.820479997204268
0.848165555555556 0.841079416999899
0.804698333333333 0.799181884781976
0.846563333333333 0.840014640159249
0.816433333333333 0.8099957608169
0.852410555555556 0.845567527362838
0.831818888888889 0.824788837914536
0.823981666666667 0.818019150281945
0.817935 0.811341466665365
0.833446111111111 0.826873643459124
0.798203888888889 0.792620713027721
0.817593333333333 0.811070335775612
0.855241666666667 0.848120489778179
0.807553888888889 0.801782553680905
0.824403333333333 0.817927416860039
0.798585 0.792609001505241
0.826905555555556 0.820784290750511
0.839148888888889 0.832025007836844
0.838157777777778 0.831491802830196
0.837494444444444 0.830854705138981
0.822022222222222 0.815750486539285
0.841607777777778 0.835301708727829
0.808156666666667 0.802438907830545
0.812422222222222 0.80608701925929
0.816398888888889 0.81013519543828
0.84146 0.834353603749692
0.828176666666667 0.82209858396723
0.832877777777778 0.826321610306799
0.836337777777778 0.829377261070306
0.812890555555556 0.806657365387615
