"gamma" "alpha"
0.319052222222222 0.322501653528368
0.512287777777778 0.512063134672656
0.481585555555556 0.482306265309083
0.4969 0.497059126602177
0.497451111111111 0.497489316905655
0.45738 0.457440433225378
0.588640555555556 0.586785876703953
0.530090555555556 0.52953296041466
0.51538 0.515110679093805
0.469413333333333 0.470150038498456
0.575990555555556 0.574262783972755
0.481622222222222 0.482148953456812
0.605794444444444 0.603621260854012
0.582788888888889 0.581004372601594
0.46117 0.461973899446691
0.500849444444444 0.500653645763566
0.53086 0.530060184217231
0.510995 0.510732047825599
0.511443888888889 0.511096254274641
0.595606111111111 0.594091717307994
0.607070555555556 0.605219341850807
0.614238888888889 0.611840292881646
0.546557222222222 0.545516424529907
0.364952777777778 0.367157219063988
0.566263888888889 0.564991217896208
0.442785 0.443828599485583
0.544053888888889 0.543648910197374
0.488610555555556 0.488831666058862
0.548041666666667 0.547178162298016
0.442227777777778 0.443078227303341
0.512312777777778 0.512195809455028
0.480808888888889 0.480770833270133
0.555826666666667 0.554755932783251
0.588075 0.587014691429655
0.40775 0.408987861920333
0.363634444444444 0.367174075897482
0.434567222222222 0.436000146065666
0.537034444444444 0.536441279133942
0.330851666666667 0.334173039267284
0.491561111111111 0.492226400507598
0.605947222222222 0.603445784246354
0.51599 0.515742625894955
0.455178888888889 0.456388184637318
0.533618888888889 0.533028261656071
0.526642777777778 0.526477491416357
0.480948333333333 0.481327276788557
0.436311111111111 0.43684507325351
0.429448888888889 0.430850532747204
0.587218333333333 0.585783997168745
0.441945555555556 0.442901251416731
0.454163888888889 0.454552404750654
0.525698333333333 0.525682288242431
0.466085 0.466521545380103
0.437375 0.438135859258433
0.37893 0.381793994787738
0.446917777777778 0.447453980511217
0.524411111111111 0.524205521496853
0.564090555555556 0.563568151593727
0.489968333333333 0.490105219307818
0.461118888888889 0.461494309193719
0.434651666666667 0.4359373711182
0.513176666666667 0.513168822596676
0.624126666666667 0.6216156551441
0.529328333333333 0.528834262813653
0.536476111111111 0.534893509050255
0.478911666666667 0.47951642668655
0.533776111111111 0.533312351030978
0.389705 0.392202651597196
0.538245555555556 0.537378323290306
0.624707777777778 0.622356046463086
0.464174444444444 0.465095495581554
0.410287222222222 0.412313653507175
0.408397777777778 0.410308857798664
0.544673333333333 0.543265859311784
0.419222777777778 0.420925270181154
0.477025555555556 0.47789092403879
0.44501 0.445649684936151
0.381410555555556 0.383825648520078
0.631303333333333 0.628297860598602
0.538331666666667 0.53762409186578
0.609822222222222 0.607612678665255
0.518755 0.51814117749764
0.511798333333333 0.51187177076339
0.356111666666667 0.359384944211388
0.591365 0.589227645831957
0.45332 0.453728163392579
0.431190555555556 0.432513876686047
0.494951111111111 0.494808572949526
0.59127 0.589391887666298
0.537523888888889 0.536769897987959
0.442507777777778 0.443783086441913
0.514268333333333 0.514382021573903
0.513265 0.513667602787309
0.517712222222222 0.517358357676225
0.483923333333333 0.483823232022817
0.549712777777778 0.548665283362625
0.508587222222222 0.508122814750153
0.368948333333333 0.371226965752956
0.622592222222222 0.619955482993619
0.498831111111111 0.499129610972395
