"drpm" "wddp" "lddp" "gmddp" "indcrp" "longcrp"
0.197468864548418 -0.00894929557459596 0.00106779641131319 0.00536920328265965 0.129152216993851 0.00745565254005702
0.180966289362355 -0.0124070409744068 0.00139189477894883 0.013082703612858 0.128400440915038 0.0131179416515576
0.135349287100229 -0.00834016039794181 -0.00077917708130795 0.00426342223473767 0.108976735879341 0.00483277571333072
0.170295935374942 -0.0108058479881522 -0.000138682296814853 0.00478825829705923 0.122366463718407 0.00382946997807489
0.156472061547119 -0.0117345152283512 -0.000171179768311281 0.00562992890601715 0.127893945600991 0.00753449116281705
0.156040965144162 -0.0135043876857579 -0.000213257196805864 0.0104560433248782 0.1227319257472 0.0144069824417603
0.159139323052676 -0.0117249716951874 -0.0011559425757231 0.00295911909465637 0.120230103490125 0.00360082614113028
0.15606910153941 -0.0112277154235057 -0.00114914280627004 0.00430754673843436 0.122344240265927 0.00507242237914616
0.16180539379912 -0.0112414056225731 -0.000447229414927503 0.00427251318320045 0.121876525053208 0.00428806446284627
0.200923348558397 -0.0126501618180242 -0.000411363443653711 0.00824459335416143 0.134316037368586 0.00870053808999904
0.185171183724623 -0.0106584334920927 -0.000826788219622788 0.0025054997000235 0.124424823945881 0.00344037004827356
0.165418450265573 -0.0129898511958188 0.000942375717657693 0.00288398158209624 0.118530094567388 0.0105224792464557
0.178560286788456 -0.0107415856604459 -0.000380935092341247 0.00914827428545265 0.123784548525471 0.0112402020522316
0.17349968468807 -0.0130479417174606 0.000131081429018521 0.0119035851803666 0.140398085112701 0.0123351550116609
0.162622834408537 -0.010510008330579 0.000269621743586186 0.00309729143131048 0.118606798043067 0.00237784554348986
0.160979712898383 -0.00969784238324387 -0.000104954089532994 0.00415211017066008 0.122241154121769 0.00801231625396293
0.14934529974717 -0.010068196909624 -0.0012873637641398 0.00294366531393511 0.10915004270529 0.00436058330495147
0.193818448064301 -0.0115209998907136 -0.000281872712322746 0.00947893367745828 0.130182429638762 0.0125705937210372
0.154546902656163 -0.0109942436131627 1.83813093720838e-05 0.00163220483559245 0.104364349274271 0.00707866802180577
0.123976113057583 -0.0115555241631969 0.000130961462442047 0.00375609314801062 0.110974297304458 0.00984194022668317
0.187690838697126 -0.0103369531970389 0.00319645940240819 0.0129778845680317 0.131318127322991 0.0175070525100255
0.163396131300615 -0.00981390388539628 2.96165049120817e-05 0.0104103481964885 0.128081462616529 0.0104606415259169
0.141053437969152 -0.0104197117750533 -0.000574658668744857 -9.3615425662542e-05 0.112192020745737 0.001141995060466
0.203285059737674 -0.0123534378489631 0.000451886135340289 0.00511218785927713 0.130408776911328 0.00507586836471461
0.224542037382986 -0.00990446504798224 0.000247097729311569 0.00981558108169439 0.156064205234768 0.0114876465187632
0.119045869303972 -0.01194081296268 -0.000107219314929038 0.00193484751812613 0.107354022964042 0.00525742936180033
0.157826326714637 -0.0119703262425398 -5.48232546979398e-05 0.005268134814748 0.123768903043543 0.00449729777618811
0.18793865435878 -0.0105231379425126 -0.00122203049074746 0.00323240000018693 0.129819163386836 0.00367859058860257
0.171444983065232 -0.0102218308591593 -0.000257620988408289 0.00461183973774001 0.124426727796721 0.00499562735267662
0.137597997534538 -0.0112301836878699 -0.000244005484388802 0.0018695216141151 0.113827968497322 0.00599517940755365
0.168491888056696 -0.0117527363371141 -0.000870998235527334 0.00105587313086499 0.132424319374503 0.00355015783603308
0.157171344356387 -0.0121264991990708 -0.00137424218405905 -0.000375244967819219 0.120590221577388 0.00352004096515597
0.215855007989451 -0.0111806555332544 -0.000900692497632517 0.00814874111890113 0.151426371588282 0.00803033373386814
0.170030038026525 -0.0111738068574359 -0.000554966260076668 0.00791431195735002 0.11801036380949 0.00961720485267919
0.178254385594865 -0.0112867993756002 -0.00174122917501996 0.00183560821162897 0.121030569300285 0.00539343320258201
0.170977527256687 -0.0132130462771943 -2.35630011410417e-05 0.00750363779717422 0.13148906958408 0.00730646769646104
0.146359949001968 -0.0115452876717852 -0.00120345379491073 0.00342202193067438 0.117965591771199 0.00502670907805668
