"gamma" "alpha"
0.2501425 0.255626128215122
0.1675325 0.174403796806316
0.1647425 0.171294412537583
0.19580125 0.201657264903383
0.2074975 0.21327720492388
0.16840875 0.175352936108752
0.29292875 0.297136352544789
0.256965 0.261570307062954
0.1865925 0.192849746938916
0.21823625 0.223323902667165
0.1666875 0.173033369339868
0.17224875 0.17895438866478
0.21061375 0.217020539574663
0.21373375 0.219310264438304
0.19187375 0.197861425645158
0.18176 0.189050835201357
0.16181625 0.168337299408454
0.17507125 0.182006750255444
0.1710725 0.177594829528923
0.2710925 0.275745210686814
0.14389 0.150336288646608
0.208665 0.213892718226525
0.23796 0.242161354002751
0.18202375 0.188808023625993
0.15822 0.164871864248394
0.17755125 0.184306986440714
0.1948475 0.200716033435613
0.174985 0.181221437464454
0.31005375 0.314322714413822
0.1995575 0.205626775785162
0.2772525 0.281628759004286
0.1825375 0.188765021792417
0.25700125 0.262189893252174
0.206865 0.212877158432758
0.17032375 0.176623166897931
0.29379625 0.298512666670711
0.18653375 0.193037504926127
0.27156375 0.276030875266153
0.19772125 0.203559599868353
0.18114125 0.188014433166117
0.18934375 0.195278357250566
0.16106875 0.167433030689017
0.21526 0.220634093410982
0.16184375 0.168096197214676
0.25702625 0.261899825009608
0.21862375 0.224217935246339
0.2146825 0.220571131313572
0.2011525 0.206219494435568
0.23059 0.235761862778207
0.21828 0.223872844399107
0.18626625 0.192066743758503
0.19635125 0.20185697168066
0.2513725 0.256303898763458
0.20879375 0.215058507801469
0.21418375 0.219340366568772
0.1953575 0.201124205245462
0.18564875 0.19172831549648
0.18055875 0.186670221496557
0.19428625 0.19996954500026
0.19233125 0.198431693571142
0.23815375 0.243482527669312
0.2008025 0.206507089752249
0.25642875 0.260799114449398
0.24827375 0.25290044798486
0.18866125 0.195192027500015
0.1701025 0.17686267708426
0.21157625 0.216695905821752
0.17484375 0.180736811760811
0.2184825 0.22393226745179
0.222595 0.228051482677665
0.18050375 0.186250713642353
0.15134 0.157110960166813
0.19595875 0.201926910820813
0.17967375 0.186019444765631
0.1730125 0.179611400559931
0.2030875 0.208576174416729
0.18868 0.194498586602849
0.21864125 0.223376617529202
0.21901375 0.224361605815804
0.175745 0.182239943453649
0.23845375 0.242936660464807
0.18725 0.19350993269039
0.18638125 0.192234177363605
0.2197775 0.224882451126103
0.206555 0.21243723346674
0.18781125 0.194096471148544
0.1946125 0.201204961944073
0.20694 0.212412960866055
0.250135 0.255010699457098
0.18377875 0.190096066878407
0.1995025 0.204466324653616
0.1805075 0.186919908175152
0.1988725 0.204441518507148
0.208135 0.213876269650299
0.2325725 0.237413396300731
0.19375375 0.200686991429293
0.15103375 0.157571774077402
0.21272875 0.218341583577647
0.23917375 0.24401728733739
0.18374 0.189824013778136
