"drpm" "wddp" "lddp" "gmddp" "indcrp" "longcrp"
1117.3598233044 1721.98083504269 1483.23688957075 -900.971042930586 1197.73708177699 1155.83106972601
1185.48492631705 1684.8199356278 1469.58161222594 -879.118409155477 1176.20165905698 1147.8141270753
1045.8859150969 1655.88529275315 1502.69995136659 -867.500160033175 Inf 1066.71789576361
1033.77016995972 1599.114170865 1496.7986045042 -837.730996201124 1098.84474261398 1050.6699163012
1129.33972270647 1701.08771874897 1467.78648209093 -893.779148258933 Inf 1140.56253866899
1097.6580944816 1633.83814500733 1473.15080556559 -861.585652185962 1119.65144045062 1072.02159145846
963.631353571593 1584.38013523291 1500.88793350849 -830.346266636077 1047.04189034269 1030.71904251607
1064.01034852325 1692.86428067118 1546.49731195359 -887.984666987158 1184.11590868443 1125.64488789413
1148.92379768237 1654.16015257021 1497.35209571332 NA 1139.45003068671 1109.49353638846
1196.28970881806 1690.46920420813 1510.24086324782 -892.216923957178 1273.85991062584 1173.45534137157
1080.34192228276 1642.35989669659 1487.73930256019 -860.925816306845 1130.21173396293 1123.95094373443
1024.72094067283 1661.37319339772 1583.70159344231 -871.137915651394 1087.00186598924 1077.95854056819
1105.22194859863 1685.6610592022 1468.39444430827 -881.390256198708 Inf 1098.0846716399
1177.55953771126 1731.23821611723 1554.19386119865 -912.232688469173 1224.49269830811 1176.30736188883
1202.22594928618 1650.36273575534 1515.9228125006 -866.839918403157 1242.67658196058 1078.32632691069
1505.9088540099 1727.86172803817 1477.49728690941 -914.506235438839 1272.40654175976 1163.01772287404
1262.5573537713 1686.66748800011 1580.73243676775 -878.826038340481 Inf 1115.10655330668
1416.18146990227 1652.22455116198 1463.28317325675 -865.827914180339 1119.47293464259 1073.12063327687
1042.00614354894 1590.70457871588 1443.18428404843 -832.040161080507 Inf 1036.58492010503
1023.2903008665 1672.58713977597 1416.62487175086 -869.073359280975 1153.62285932891 1140.95016539065
1034.38110002679 1677.9939029233 1587.61784360784 -884.223133427972 1160.52362977794 1160.09559294116
1222.23446576689 1732.32586751495 1531.72755283468 -900.880695488352 1236.02227073709 1170.36069238622
1051.94246052455 1663.01850119676 1560.66305678592 -869.703363648604 1149.17509184042 1093.69189320132
1290.70841560259 1613.73382144052 1486.12352188197 -841.414963433823 1057.9710727094 1017.64147544767
1042.9153847618 1618.88967835671 1375.25720111727 -846.198404618155 Inf 1047.61123660851
1022.79071666199 1628.21243946509 1489.5029297928 -859.139636557705 1087.8625787342 1071.08828162816
1168.17408608102 1744.25337766629 1563.02229946696 -913.872450835562 1188.84833343817 1175.98662803001
1137.95524576058 1723.50244362938 1384.78331612212 -894.909059175316 1183.61640739057 1156.49605154289
1152.62754615809 1646.26534946603 1487.14887650229 -864.303014147558 Inf 1078.80658627892
1168.57069044914 1695.68493697523 1550.77767696498 -886.88543676408 Inf 1128.3440224401
1003.60446318972 1614.08441777038 1429.99918842262 -852.158955911307 1097.28500823639 1060.68445437446
1170.35640417343 1745.65378983939 1468.91887485071 -911.253237069873 1223.91529023217 1189.08486163527
1076.98136027029 1665.70104354837 1501.32157707075 -875.305016014791 1151.7357535451 1106.00558583159
1222.28309602544 1648.07227413539 1441.88426988923 -861.097647516647 1249.39457224474 1108.58286327932
1012.63858117165 1642.64529364525 1559.19093363173 -860.176336253126 1100.9660418031 1072.87833190851
993.258539463457 1660.41077557571 1563.89758259995 -873.035959806747 1104.02845429901 1132.49543638307
1235.56188913955 1703.45466320086 1488.17381290177 -883.157393369131 1247.48383440593 1114.10347390698
1073.15591993506 1753.45157401556 1482.7732844297 -921.427467978066 1203.98998088286 1201.69561299048
1236.2882917371 1725.08225200209 1390.83229905247 -897.08743379253 Inf 1180.1144984069
1240.7964631781 1726.53334519909 1608.86456848247 -906.800954581063 1270.85611378626 Inf
1023.58488243199 1659.44699325249 1571.22406013892 -869.452828274018 1106.65061087588 1088.17421903401
1078.97571983356 1685.58637296627 1522.88628945019 -875.722995822452 1150.00916862847 1085.8144060349
945.662413672363 1548.08758117615 1418.74419034362 -817.079932395083 1044.783144289 994.655904842942
1107.64579814722 1736.23136142624 1578.35605771736 -905.542712381704 Inf 1189.7087823755
1129.3510240163 1618.51568194014 1493.70987275838 -852.453139351537 1101.91000977883 1073.05637488159
1351.43258626143 1641.89172698476 1479.60279661598 -866.291168562174 1150.2588728964 1089.74106270381
1055.59296122462 1705.15744534632 1584.65865413936 -900.474825541702 Inf 1122.74750800731
980.78524186887 1617.03139189204 1468.19462014938 -845.48657117341 1056.50181208107 1042.74791210618
1007.61833442277 1649.28270976755 1562.37377673076 -863.094126128217 1125.94448040527 1086.96995807562
1084.88505229924 1687.14610800167 1447.92246364301 -879.445730774892 1149.6987765545 1109.47317933242
1072.8035981558 1635.07027150203 1484.79046951049 -861.217207901829 1087.15260402664 1065.85350700444
983.748147682888 1632.69806888274 1488.77230207166 -850.743940570937 1083.28726234946 1046.33149483186
985.84422277138 1611.25499912938 1408.90164756887 -849.913356258779 1069.75293730021 1043.88125364758
1128.01031442282 1683.85395097048 1509.15184423978 -878.992937700685 1195.65430066084 1117.69089072149
1118.40716016489 1708.19558668754 1547.19996017633 -892.361312176236 1248.44532871714 1170.88064560904
1186.3325482608 1739.47950582199 1539.28409357944 -912.871155913076 1228.72463999851 1172.26709995023
1183.84349503143 1715.32181121055 1583.56584561496 -892.804203450469 1205.14857483566 1149.37410914164
1089.71827794052 1653.62051353819 1463.00292522457 -861.721016658642 Inf 1089.19242748841
1167.36544599665 1716.9800749754 1414.48325508787 -896.617105615196 1212.97705160261 1145.87580201057
983.628485066827 1677.89337825214 1566.28302111707 -884.615471705931 1122.801074714 1131.72054460709
