"gamma" "alpha"
0.198695 0.20447752846706
0.232736111111111 0.237795354077207
0.177406666666667 0.183625559685334
0.239873333333333 0.244943641892635
0.212044444444444 0.217470970457083
0.204398333333333 0.210294247349792
0.242698333333333 0.247722766634465
0.223446111111111 0.228777856342518
0.208157222222222 0.214324187292783
0.212312222222222 0.217727021049067
0.230431666666667 0.236019425556386
0.217256666666667 0.22268996582765
0.229387222222222 0.234964947630119
0.224977222222222 0.230312323968619
0.206371111111111 0.212208177028081
0.208268888888889 0.213785912384629
0.247659444444444 0.252649871444551
0.20425 0.21010219315332
0.192903333333333 0.199042868172031
0.245559444444444 0.250489289744434
0.249206666666667 0.254196121513261
0.205780555555556 0.211476096100658
0.210261111111111 0.216053603773441
0.193852222222222 0.199478860194689
0.201777222222222 0.207659658382663
0.228206666666667 0.233758377750626
0.233546111111111 0.238998392237
0.238507222222222 0.243837404573269
0.268887777777778 0.273462429517908
0.214477222222222 0.220247872847375
0.199317222222222 0.205328547629109
0.231030555555556 0.236484307761794
0.222832777777778 0.227925366684657
0.244728888888889 0.249951636043338
0.226683333333333 0.232186623069659
0.255113333333333 0.259694267503625
0.245294444444444 0.249869955506341
0.238860555555556 0.243826377112479
0.238510555555556 0.243409868047703
0.213557777777778 0.219120317595814
0.225346666666667 0.230379828365409
0.204655555555556 0.209690663109245
0.188586111111111 0.194351612981251
0.192499444444444 0.198497024342986
0.239483333333333 0.244672741247385
0.196497222222222 0.202614474517068
0.195752777777778 0.201689083341799
0.254202222222222 0.259245642201114
0.172106666666667 0.178525848410086
0.221906111111111 0.227307438298497
0.237042777777778 0.241690776263921
0.23895 0.243987308463485
0.239811666666667 0.244961637467123
0.256446666666667 0.261155037835396
0.234515555555556 0.239785067134754
0.219397777777778 0.22481732011595
0.263963333333333 0.268399912682308
0.216923333333333 0.222361664911972
0.221362777777778 0.226391896862107
0.256620555555556 0.261468491136887
0.215208333333333 0.220661607194341
0.223536666666667 0.228961064252456
0.245508888888889 0.250688991426647
0.271497222222222 0.27581674638209
0.207393333333333 0.213313959276375
0.222318888888889 0.227928337669533
0.185625 0.191492175543401
0.217401111111111 0.222908267717931
0.215722777777778 0.22123777164134
0.274240555555556 0.278143650319149
0.199351666666667 0.205514765907694
0.198345 0.204254916409581
0.225368888888889 0.230380740236132
0.185307222222222 0.19161887662251
0.225605 0.230561793517137
0.226875 0.23159523013479
0.205009444444444 0.210718920669503
0.208087222222222 0.21338268959363
0.211634444444444 0.217229048309514
0.200532777777778 0.206807882423207
0.282632777777778 0.286562704986784
0.231984444444444 0.236820420809422
0.261901111111111 0.266603216704134
0.227902777777778 0.233801417921301
0.238995555555556 0.244746413702206
0.236270555555556 0.241050623610855
0.262112777777778 0.26677163431181
0.234023888888889 0.239129419168866
0.222145 0.227306197062247
0.243635 0.248498774319846
0.217782222222222 0.223443281350697
0.249705555555556 0.254882355516067
0.253484444444444 0.258383772646817
0.229471111111111 0.234564903078914
0.224763888888889 0.230285207925997
0.224966666666667 0.230504183557048
0.212107777777778 0.218104953865929
0.229251111111111 0.234657655806643
0.217485 0.223147996419979
0.235147777777778 0.240264061304757
