"gamma" "alpha"
0.42730625 0.428491628080151
0.42214625 0.423518544987413
0.3426525 0.345266509285149
0.31520625 0.3183923386173
0.52985125 0.528585252764693
0.4002375 0.402003890458896
0.27678 0.281360919016186
0.2898725 0.293577547365816
0.34270875 0.346027748103152
0.4578975 0.458666718785944
0.5332175 0.53261041636582
0.26242 0.266651091751931
0.48924375 0.489481558418927
0.50459 0.504750623012469
0.30432 0.308228362397838
0.63596875 0.633338941573531
0.4363875 0.437208363211077
0.4928375 0.492983889381371
0.3745325 0.376945148146999
0.56259 0.561031576995519
0.58550625 0.583827022183011
0.46114875 0.462013916100789
0.49124375 0.491647501396402
0.30181375 0.305947816302245
0.57765875 0.576262485106583
0.4180175 0.419086886358251
0.540645 0.539767714781064
0.52295625 0.523489604225648
0.35347875 0.356554418909194
0.344665 0.347981312569241
0.38571 0.388575397020284
0.52472625 0.524154348433857
0.34639 0.348844551588242
0.416335 0.41770058899132
0.29827625 0.302465211805391
0.40142125 0.403130796776047
0.5059575 0.505689932536571
0.684605 0.681876500095716
0.50414875 0.503274791991923
0.429925 0.430291995175903
0.37881875 0.381663808888041
0.37976875 0.381728728282799
0.34979 0.35308692305679
0.4726325 0.473785455909322
0.4816625 0.481096574716735
0.3827675 0.385131650756596
0.40994875 0.410584132015968
0.4948925 0.495956840378202
0.5059475 0.504547182227713
0.68186375 0.677741914594173
0.4434125 0.444886519058117
0.39512875 0.397482486299467
0.448705 0.4502551407254
0.36162875 0.364716102153172
0.4643575 0.464805219455019
0.496885 0.497092415129017
0.4817425 0.482222185748664
0.50647625 0.505731658971841
0.54252875 0.540930659527046
0.4641575 0.465360796452056
0.53028375 0.529750264529988
0.44473375 0.445816112352486
0.60193875 0.599665985838444
0.58221 0.580209293861696
0.28529625 0.289815093770007
0.57415625 0.572399658165458
0.58669125 0.584916694173468
0.36165875 0.36407058839983
0.5769325 0.576104996827574
0.38379875 0.38513757822183
0.32867375 0.332979417252381
0.44928 0.450385905218943
0.5558625 0.554546157192087
0.4496075 0.451338963417354
0.44307875 0.44434946849203
0.47257125 0.473537862893092
0.33884 0.341978268729943
0.39663125 0.398690386261445
0.59793125 0.59598160035875
0.39036125 0.393266504454722
0.68154 0.677753863175763
0.52238875 0.522421438255602
0.28433625 0.288801711567189
0.49751875 0.497361325644149
0.60569875 0.603074526447461
0.33548 0.338376683468939
0.41021875 0.411580685526857
0.5321375 0.531302033981122
0.523455 0.522936274525268
0.1826475 0.189846109535738
0.24965 0.255080274214089
0.53022125 0.529938375401955
0.5789675 0.577653425798007
0.45960375 0.460666431725588
0.62097625 0.618192250572442
0.35186375 0.354671538267488
0.37883 0.380713967629815
0.308035 0.311437991975062
0.6394525 0.636665913908566
0.3932325 0.395853522893537
