"drpm" "wddp" "lddp" "gmddp" "indcrp" "longcrp"
1204.51168496481 2886.35718556354 2185.54030418048 NA 1685.49214973954 Inf
1295.54273393424 3082.31532974055 2476.92899195505 -1605.07045211625 1963.12015380084 1922.40144485053
1660.88293997912 3326.63037314198 2381.87002132992 -1737.01439534455 Inf 2195.63612830802
1369.38121535142 3244.28375292306 2248.84214889575 -1676.19761059551 Inf 2122.84916962551
1246.79786288986 3014.07666836443 2038.37479937469 -1560.51928068082 1941.81328551767 1836.14004889925
1281.60031027363 2893.76162308327 2177.8920765876 -1508.83109150724 Inf 1782.72268865478
1397.31923110238 3012.70547178928 2438.88351910216 -1559.26007621626 2049.07865871693 1850.64225825155
1491.28591168962 3170.1927740022 2242.63983296128 -1639.80195611338 Inf 1997.90548436003
1467.07169873242 3147.96793065566 2168.81288044852 -1634.70124916745 2087.48969726877 2007.6198888752
1357.56577381397 3206.00700306347 2354.48336459887 -743.784083231888 2127.77563799539 2074.43554521092
1204.87043037905 3130.63374008643 2333.60912914258 -1628.00281845004 2085.09581089542 2017.09303879823
1543.4127425056 3168.2351854409 2317.68224133835 -1636.95319377084 2167.90874574424 Inf
1417.62314503215 3207.36692004188 1919.26326619078 -1654.92184437069 2143.61326408525 2027.23663230512
1522.13510941889 3088.08386428988 2050.31915171911 -1616.38143299895 2105.73309763292 1931.10986663364
1273.86165788382 3019.97074318192 2263.91375101737 -1566.26847677577 Inf 1826.49668253094
1482.39425637141 3177.73840701246 1954.75171555747 -1651.83958340624 Inf 2051.90997782957
1472.98813460897 3042.27946820752 2025.71754466154 -1573.4889596639 1968.4817446749 1922.96474316639
1604.26705759874 3212.53370168435 2316.96453156531 -1676.80327442573 Inf Inf
1515.39176779265 3108.78992747842 2520.30579648782 -1618.52583310623 2102.50217520682 1948.87997060195
1470.64293480203 3068.62183373281 2367.22689287934 -1595.83949697608 2027.44718836978 1959.98209301924
1317.51365984088 2977.4603240902 2269.73181460959 -1551.85955526722 1903.63866019247 1856.06782222579
1722.36099613704 3040.66217141389 2285.4505623742 -1581.94322356662 1971.2946914978 1930.56840292862
1347.31402447355 3178.83373543596 2193.1288226197 -1645.35963395649 2098.93297290881 2035.32303867609
1580.92672304926 3102.65251682591 2365.12247378701 -1612.70564423011 Inf 1954.85527712679
1391.88817048723 3041.33257654078 2480.92016031142 -1583.3456692774 Inf 1931.22153832462
1318.38243857289 2966.31432238526 2158.01189602869 -1529.51587980204 Inf 1810.83335941483
1246.52811008386 3030.18268950995 2224.92269443747 -1569.71113917016 1930.89099390683 1900.35717385891
1433.70517610928 3173.17555320577 2442.9826279499 -1636.79311155394 2192.55514609705 2026.56674395333
1606.13510462652 3038.78576600183 2407.53372261601 -1573.43445252291 1994.42651887101 1892.99295813175
1422.02361591027 3227.31182143899 2268.66338546009 -1674.93215155574 2120.19328008655 Inf
1380.26591196903 3047.61574299568 2427.71810143972 -1585.77011555774 1961.60394341715 1936.59076084758
