"gamma" "alpha"
0.728282777777778 0.723657257904236
0.687027777777778 0.683135621755712
0.741690555555556 0.736653016583799
0.703813888888889 0.69995108013052
0.724455 0.720219944653778
0.741042777777778 0.735969106012537
0.727520555555556 0.723591393541843
0.735384444444445 0.730180167688304
0.734385555555556 0.73001067464255
0.746440555555556 0.741294495438696
0.709069444444444 0.704443979868629
0.735805555555555 0.730838903482303
0.767296111111111 0.761948540059219
0.745983333333333 0.741065872197855
0.752074444444444 0.747807605688118
0.705770555555556 0.70182696243063
0.772698888888889 0.767215689937703
0.761288888888889 0.756452578064886
0.762945555555556 0.757212039296457
0.731010555555556 0.72580204762576
0.730118333333333 0.724906673362478
0.765123333333333 0.759947736205741
0.712203333333333 0.707643728977508
0.72861 0.724196799467217
0.805381666666667 0.799878126612666
0.694983888888889 0.690911362363864
0.763232222222222 0.758579225936286
0.736375 0.731754212774094
0.74568 0.740872623225389
0.756803333333333 0.751994895935382
0.712301666666667 0.708268105452277
0.706870555555556 0.703222669476148
0.754112777777778 0.749378852742458
0.772251111111111 0.767044813569474
0.734007777777778 0.729486843373346
0.715426666666667 0.711190623798499
0.689677222222222 0.685975595976792
0.71498 0.710967608173127
0.779046666666667 0.773640115327161
0.748453333333333 0.743693663026888
0.747922777777778 0.743230291070256
0.743282222222222 0.738784123781129
0.721983333333333 0.71764990707691
0.764700555555556 0.759060106289738
0.714117222222222 0.709766353531652
0.697876111111111 0.69444263555726
0.725617222222222 0.721755491333307
0.709984444444444 0.705942619692826
0.713299444444444 0.709439858537015
0.744578333333333 0.739858134606822
0.748784444444444 0.743636032211996
0.740905 0.736227475118158
0.736894444444444 0.73207277699915
0.745966666666667 0.74115423619709
0.692862222222222 0.689170041963112
0.77131 0.765872336992358
0.749865 0.744420919026667
0.736276666666667 0.732039802136861
0.713955555555556 0.710004232661864
0.728706111111111 0.724287826705504
0.725621666666667 0.721363514004195
0.713291666666667 0.709145839028652
0.759914444444444 0.754816855915914
0.758363333333333 0.753251599591625
0.724788888888889 0.720266684279916
0.734183333333333 0.729385646714317
0.689457777777778 0.685489379014278
0.72381 0.719375375012664
0.768395 0.763345825701025
0.731898888888889 0.72719445666891
0.752564444444444 0.747809115350483
0.7272 0.722884796349981
0.707915555555556 0.703565372410548
0.75954 0.753764280419145
0.726772777777778 0.722232322824275
0.701888333333333 0.697471813332588
0.717114444444444 0.713299129170371
0.719956111111111 0.716018576311469
0.737720555555556 0.732609208946991
0.703909444444444 0.699852837025037
0.702605 0.698748253035232
0.786761666666667 0.781037740628603
0.730868888888889 0.726304626406602
0.710819444444444 0.707003860361329
0.714776666666667 0.710333645182828
0.717603333333333 0.71333045938627
0.729398888888889 0.724843410417448
0.744607222222222 0.739714191362458
0.740378333333333 0.735617944859539
0.710798888888889 0.706290071255231
0.71693 0.713024028995161
0.68939 0.685236082629373
0.721052222222222 0.71684705577882
0.777648888888889 0.771910098753861
0.750536666666667 0.74569208612462
0.723218888888889 0.718719668070006
0.69906 0.695203423089779
0.720970555555556 0.716557697556314
0.7791 0.773573116145704
0.732579444444444 0.72750233289182
