"drpm" "wddp" "lddp" "gmddp" "indcrp" "longcrp"
740.968025250048 1877.44836665758 1613.89931027862 1981.59551332963 785.40951312389 739.178117343284
479.157393698996 1842.40648911859 1540.01643027115 1944.61603069843 728.646694561366 731.930479939422
602.490173064063 1930.35079922476 1693.73643285825 2043.60196449771 Inf 804.684263130642
621.679531509582 1783.23948259808 1527.47027631788 1870.01538678283 757.585287154997 652.850469722884
787.431160431523 1994.33499729169 1778.97335965204 2077.60566619954 919.577054125975 848.633974155549
702.278647515621 1907.43017063209 1632.66794333262 1999.08191267747 761.729944802448 780.325375140435
1029.84366009627 1965.73519295424 1612.90138013728 2097.38980458625 911.070083615441 841.205816026461
898.833270685855 2019.60982704168 1662.66757256492 2099.60260994106 960.971228065798 894.193417229191
1113.02815428879 2033.46476859266 1637.63333686386 2121.64808347934 983.792930716505 926.321572294735
695.053496037288 1943.44902110358 1701.94786778553 2032.97299309697 Inf 817.146515959601
844.243282146301 1999.42466050942 1691.66439186874 2097.50005913061 1055.27424404716 907.905893755105
735.104804142441 1965.6258741598 1711.26643723167 2040.37616379332 862.120801021225 824.10860398979
660.766182581609 1994.44835813684 1594.82555720768 2069.76349499122 Inf 872.074305919991
1384.71689354253 2046.51514674703 1705.79624710472 2134.45286491028 939.13261528459 921.012260243988
856.581476108376 1989.06037572328 1708.27160557325 2064.48641866547 1016.4970358569 863.699565138695
807.137569602949 2001.26670888912 1698.04333165007 2106.63615824699 974.375965015406 812.888200092015
1047.06386216676 1947.14428458408 1657.44287238667 2030.46690169228 Inf 837.40592527681
901.648183824754 1981.01924903053 1683.32177840047 2073.32825529321 1018.37016602853 859.614096863816
893.117463916508 1929.6332024583 1623.00629830899 2035.95961503188 Inf 815.708798042343
866.958077600593 2049.87560227217 1680.39821893013 2140.46647367986 Inf 928.040231836076
812.440402372855 2043.70707826973 1738.31216434423 2137.91630568396 957.713938797223 926.483101990215
1247.17091484374 2029.60146165521 1739.86632045787 2102.92250233801 985.325920164714 887.084952896196
591.690625575876 1848.9123475828 1716.4448890296 1918.224471568 Inf 739.541991768581
758.106437440887 1943.67686495282 1654.76873085354 2028.80868652719 871.943552942935 826.157790498441
948.629268666686 1978.22851657438 1601.59732772901 2059.87502762664 983.765636551874 864.575923708337
781.070584570228 1956.17848909952 1743.01237436519 2049.27594623742 Inf 826.050251219028
970.179848596296 2048.75613635239 1666.73660279291 2169.79399211522 Inf 965.651035927024
773.549471592227 1955.3976123061 1703.57085679664 2035.52148999169 973.405592757963 796.207146023828
724.090135861295 1981.86146693535 1760.50806659488 2077.46854675752 930.94411360652 879.385227052725
933.335216639827 2026.16618697945 1792.31635226497 2100.36673836711 986.698046118438 922.392536283436
765.983269161651 1893.76600212346 1568.87042644909 1975.23569107323 850.682846964211 760.733159535527
731.736552051141 1881.10411529386 1666.90962044227 1952.01045830285 Inf 759.964539281856
972.985189466866 2119.02810044246 1654.00862323858 2204.18285124995 1101.04292654982 1024.15739118127
675.508553101257 1941.53928008919 1551.34869642584 2068.84435329608 848.135493835275 828.58704830061
698.064669989208 1932.70667330436 1847.86040568748 2036.53757021918 Inf Inf
810.340659189877 1948.42215678165 1676.89040583423 2020.01881505903 887.046219487265 819.337111313102
796.181403575711 1979.97934347352 1673.81249251716 2058.55896158192 931.540920611921 857.738579553005
793.914179943312 1877.61321857444 1565.91685535179 1957.91763427599 821.319174846285 759.444636082507
573.369932662325 1772.49418217701 1775.16116305908 1850.30762936848 720.391497349801 641.657680047621
942.477793971218 1991.93644848325 1687.06409360938 2065.59064217804 973.333548602042 883.204594575553
993.875226174734 2007.66476458378 1598.62864629763 2109.55832804019 948.434342809663 900.335590018453
1401.27177605604 1992.5023159014 1767.13944954384 2064.11520979006 Inf 839.738038394129
889.03621834111 1944.08417414634 1622.09129485156 2039.49119003153 1001.04134842823 829.016326543735
797.138136596094 1968.83122462394 1734.76332774289 2057.7709302797 891.211044891138 861.993280261272
677.611056361792 1842.70356306678 1638.86209688416 1919.68105039489 Inf 721.338431359712
1108.23500631659 2073.39885170079 1717.86845884049 2157.1941190334 1091.03313768719 Inf
641.850719660369 2003.80341651651 1896.91678320613 2091.58828804399 883.112798305043 876.286934775537
434.949413874631 1801.96747772296 1773.71795270669 1877.62906294724 671.04638124992 660.532548854668
813.310510833271 2041.23533804586 1790.64117712721 2123.50377507176 1013.86761283457 923.246934390844
1666.79604882583 2047.55875716452 1779.77205985604 2124.62669343886 1027.05462132184 940.574012397117
867.618843588961 1915.82901604886 1576.04241772487 1986.62467141168 903.905204450887 807.565887305579
1000.8688193252 2007.33901784259 1844.94179917457 2092.9857677508 Inf 900.793302632473
836.692778967236 2017.37336654161 1696.43687407781 2105.96662767362 Inf 891.811883060685
914.150569931297 2078.8236103812 1820.20407737884 2180.42574472424 956.412903251757 911.338805272383
821.310206026279 1887.89605310978 1559.69582240521 1955.22425627041 1024.18526217463 793.463651016224
865.802344167697 2024.47247409201 1770.94872244591 2101.78953719495 1010.4446163736 886.287797433588
1278.92647802483 2010.91094325264 1710.43905644943 2090.18391356762 916.197177767182 882.693817288814
928.376088222139 1899.24832940494 1457.18144794102 1977.97431795998 892.043313828263 793.202431144874
932.753863098819 1968.6532809386 1820.21978746639 2062.78057404288 Inf 866.789317309005
739.303227023438 1926.91523854246 1661.95738047363 2010.59842434884 876.321809492867 815.493053839809
817.949446942701 2000.39555376649 1706.92078343938 2084.62195262032 965.162583433924 861.145261957014
1111.66373924449 1977.47380278896 1769.91034549668 2052.66129746706 Inf 865.847107180239
1484.49692158655 2053.33239557479 1666.54644199171 2146.2622625961 1064.90876843843 979.986107325021
933.325757889254 1982.9385039735 1670.41042470163 2063.35900558107 Inf 820.297763363816
959.371073387749 2031.45837061294 1795.11714973841 2121.17771078861 1002.05267113096 889.464325304725
813.342419105259 1954.94588808854 1720.49881750422 2038.35166045027 903.932726585787 830.314532716772
756.35650478156 1912.22277733337 1634.95453169384 2016.0100264748 858.847708858316 800.713645853925
1193.5293906307 1971.02684737915 1707.69382514419 2054.09428031262 Inf 807.556491931889
821.445369296441 2092.75431866877 1799.94471513517 2170.18565791886 Inf 935.559741767544
896.387086370674 2018.74930642272 1620.05649738143 2089.72812048276 995.716558566595 892.695406406634
641.964529910918 1919.19775155745 1687.80323608493 1993.73198273063 786.430228087921 809.159665690692
604.439420227946 1883.45789506642 1711.84905389169 1955.3727679508 815.042327482359 754.360821148833
920.584351242014 1952.65876548086 1658.33947631084 2023.06189972979 Inf 807.333246482645
881.578801423641 2019.76816706969 1685.80548542555 2113.4295015188 986.36519293008 918.983346837115
842.843210596406 1881.216195098 1604.90188769571 1949.8532537282 981.983499680464 766.561673499291
834.957403485642 1983.47561040658 1742.00423859327 2065.28135566321 Inf 857.965274935371
1174.81476166057 1924.17314842503 1897.43950186885 2010.85178875654 837.693725575079 811.449838002305
