"drpm" "wddp" "lddp" "gmddp" "indcrp" "longcrp"
1691.88479928164 3683.71843629804 1356.0621140235 -1874.65743156823 2228.23082381643 Inf
1746.88919173699 3687.86373248467 1424.9381647639 -1892.63700977959 2234.24763321638 2072.4725412294
1739.08487157592 3696.39779617306 1480.51543891838 -1881.04220550765 2157.2794446747 2067.31843218447
1715.27729033788 3642.65685340471 1448.22090334604 -1862.68080241131 Inf 2045.5767886572
1702.70834934895 3705.45439629628 1467.36599343162 -1892.25416455524 2266.70210224524 2119.90811426034
1795.05438411212 3680.28615021258 1546.40545781443 -1882.01240836203 2216.09984983176 2079.30618364507
1728.1968004625 3671.82876499525 1595.143509307 -1880.70980282866 2221.72114236982 2108.24793655138
1817.23239034338 3709.15072161591 1483.64378200859 -1903.76305866375 Inf 2165.9941703756
1860.74165315964 3764.10884289823 1543.41769732389 -1916.33436212693 2362.73983172982 Inf
1769.62013990547 3711.17915709789 1432.49814566919 -1891.97047612669 2299.42126667654 2138.95928072299
1833.12566627773 3727.09059987258 1484.07043443955 -1897.58247703425 Inf 2168.94921453357
1873.61626628084 3722.0507621603 1570.81100400874 -1894.81225930498 Inf 2144.33250588891
1719.8700959556 3719.46360679103 1531.8755180282 -1904.47894422302 2280.50017260499 2144.20390770509
2003.5065037791 3721.22432746784 1675.65740762319 -1924.29566937431 Inf 2200.26901626705
1823.40781094059 3710.45329101223 1516.7772115011 -1890.99693678003 Inf 2116.31844531078
1947.17366211521 3766.66796423798 1628.625503939 -1916.92265018893 Inf 2229.05010189486
1839.14816520199 3774.67415764517 1570.35198888491 -1924.73292290141 2409.37199423572 2114.77372487188
1889.96819036589 3758.46406561265 1528.85252579113 -1909.50038185072 2366.65775669259 2192.38692911634
1779.69052489273 3714.30076142277 1645.0543784858 -1878.93542835814 2261.97469716046 2198.34471986611
1870.94392110516 3738.13431936599 1594.80780798609 -1904.88692535037 Inf 2207.57152477759
1808.6849528736 3714.99653536276 1573.13947234689 -1871.94205284576 2308.40186166804 2147.41042550318
1894.76671652737 3719.63419904109 1587.57158461475 -1908.32515427847 Inf 2055.44048907827
1877.73738514565 3751.83831871258 1469.14531016471 -1893.69732426786 Inf 2149.31230861529
1698.32147953365 3728.90814308599 1512.96651060775 -1893.8687798306 2263.12553767559 2143.13465830387
1922.14646198825 3745.6395097569 1571.07271162989 -1910.58136271545 2371.81959907105 2015.64786066549
1723.4966874079 3670.16703014904 1442.07836847988 -1860.66214067647 2145.17602131651 1691.41758027071
1911.14019695158 3675.69390490072 1484.59711114906 -1873.75390150496 2196.60637169121 2079.38757179782
1886.79335949605 3735.3959976966 1575.75517615174 -1908.12314211028 2377.08273048406 2026.47982192194
1821.65561486132 3774.06021482797 1556.99655470402 -1919.03090411689 2386.05812448167 2179.24466920924
1887.21635237397 3728.28522097302 1556.07653456581 -1896.60845103506 Inf 2066.46160943068
1767.82715205505 3696.42791510998 1577.1359106109 -1911.68215956674 2301.1989643601 2142.5931930657
1775.99913366746 3734.8496109314 1412.10124773723 -1891.09665186405 2323.30522993398 2150.38606874711
1942.45208539266 3750.97436546274 1635.53321954698 -1902.92198192011 2309.00700854508 1968.21385706886
1837.76688097665 3713.88170488337 1497.67181445418 -1905.3271660705 2278.91053797839 2138.27958740393
1842.67021768503 3752.08429628594 1598.29379240617 -1888.9866534939 Inf 2173.9881494247
1856.41179597421 3729.76515088949 1593.21030284575 -1905.62850012725 2302.79027549212 2152.39225216002
1741.02944516164 3686.92973678849 1606.49294575112 -1864.84179548833 2262.5997726591 2120.75238884232
1698.43240121884 3653.42580695108 1417.08939590727 -1870.93589812496 Inf 2092.07037160051
1742.99545600257 3657.50406697376 1435.17661720807 -1858.60672309491 2161.95310638856 2052.08092579885
1923.55394420588 3742.11561799671 1592.71514354768 -1909.70474980235 2399.32648641255 1872.31187248247
1819.12025689257 3756.93737491302 1556.8943881529 -1920.24380963122 2350.47800680453 2191.13310341102
1869.45413298851 3739.02528195017 1437.26297890886 -1889.56160589849 2358.51152399368 2127.72312566142
1607.4824402529 3669.16425832175 1397.82225431628 -1868.39412474458 2181.83876146608 1842.22874169641
1905.1217624688 3712.19807700832 1512.67818937366 -1886.13254036682 Inf 2143.39740174331
1733.80338167996 3663.21672493814 1482.8775575256 -1886.47054910326 2189.5130503365 2098.36680149892
1892.8247032135 3719.87745288827 1612.55698966232 -1892.19422501417 2264.08501946273 2149.57830386028
1870.40892829656 3738.41496918082 1579.8559518541 -1906.10426142946 2333.86552458693 2171.3727763199
1820.55822706025 3698.83766693383 1525.27821696081 -1879.9706246701 2273.91430564075 2089.92085782565
1657.63733937275 3653.50955013847 1485.93181043117 -1856.26919644344 2230.69331049803 2052.25971586675
1861.851325447 3697.65106628589 1549.22108798604 -1891.43995572512 Inf 2144.32268989138
1776.80694504053 3757.86514721154 1526.53520727594 -1891.87380034913 2319.4399067779 2154.93303853986
1927.42717532524 3750.38319054153 1527.13486034328 -1914.42544190994 2303.44656390545 2151.39706838437
1772.60604313749 3733.97364967272 1593.51245711352 -1907.95916897041 2298.61279989945 2027.31808602498
