"drpm" "wddp" "lddp" "gmddp" "indcrp" "longcrp"
1775.9497581529 3705.68129878648 1488.93886342184 3734.98727803243 2238.98489023265 2055.47815395557
1865.87694439474 3768.92517543658 1481.32160423072 3801.63082366756 2416.35684175117 Inf
1732.64687135132 3712.25429793742 1486.93718478092 3785.09867299717 2272.14834165956 2158.85478744515
1801.44954995061 3699.96459591172 1490.18406402007 3761.77747029535 Inf 2126.35055170363
1928.53652547806 3726.48471042208 1513.66581593852 3780.05820187406 Inf 2128.70944780258
1976.26446987575 3794.85690471616 1743.23507596117 3873.85540393049 2398.74956261838 2235.73797054062
1795.91010274774 3708.19654180116 1444.86702360076 3777.99029048225 2255.02041466414 2132.54629555283
1712.29132160315 3743.29108210477 1536.743557522 3780.34552158645 2245.26962279608 2160.00387222328
1741.84890651643 3690.80884786885 1509.74667020078 3722.15540418678 Inf 2099.86849064913
1800.66520438134 3695.22437321418 1538.87296755105 3765.38881520411 Inf 2118.12554880763
1740.71758661582 3704.96153568775 1522.89250542327 3754.63915781148 2268.74978906568 2148.88653889966
1827.73755869521 3727.8817661782 1505.72144860387 3805.57819601179 2304.67227075326 2229.48263233797
1829.56380603501 3743.04130329809 1514.61475245345 3781.93988340266 2307.85387165131 2199.59931498275
1931.63299718761 3737.89584968987 1662.25721197679 3809.82646871342 2350.73588640976 2234.23301917499
1846.78864301266 3725.94000298399 1586.06262607286 3754.87756456501 2331.13755569006 2153.49157283
1831.25671052697 3712.22109065399 1586.84770520665 3790.62631082405 2288.54322311077 1806.5556125758
1885.66943641041 3707.17693866653 1558.0236663852 3778.42013024077 2308.08077549435 2160.51945308767
1829.07630851632 3755.33999785478 1522.89942398229 3773.31559522435 2354.93672019531 2204.14400100617
1851.0055513911 3748.02111989136 1550.2150797751 3796.77733153151 2309.03817753352 Inf
1839.28436209059 3722.72950590118 1603.77993981748 3782.91907577584 Inf Inf
1829.69423782029 3743.63759613463 1420.80884741652 3791.1958984572 2328.36115833342 2186.61156540729
1857.40917839718 3764.15700385719 1671.17199346618 3800.55293619064 Inf 2244.81713042325
1691.48020604726 3709.13486157314 1382.71204405342 3756.3247166153 2267.70747574956 2109.01309422118
1966.91591040205 3763.94462484887 1684.40454273525 3788.85650070725 Inf 2106.38212635905
1815.83476608635 3698.16726544085 1640.4811381604 3782.61256870151 Inf 2147.70775110864
1780.75738041806 3715.1364644582 1577.76044146528 3748.35047855601 Inf 2141.4476078837
1758.33415875525 3679.1912228657 1455.43472081208 3729.16231565983 2267.4227552936 2106.14540471789
1903.69137805494 3732.81167610636 1621.79868432283 3781.00591783633 2308.53835123068 2011.72642142426
1849.66149548177 3739.14493725401 1572.02594803325 3781.67120638455 2298.88306292673 1929.43349446788
1964.0569231505 3727.31880712973 1649.19134892437 3801.02570302285 Inf 2174.76403740416
1882.26114340989 3777.44411909206 1608.8031056629 3863.93392551169 2393.92601580057 2311.17133408419
1846.20354197585 3697.17134244181 1520.80223585528 3753.79499734244 Inf 2103.02347644568
1854.93103005979 3756.11265127844 1572.95272377073 3786.21901724816 2297.46541738485 2121.94665145411
1777.92744420808 3719.61297729834 1448.74721027572 3761.83559229186 2286.16213940933 2123.1036391804
1869.58911474674 3745.02731281594 1632.72573665299 3780.26306204666 Inf 2202.15389250519
1843.87591108588 3773.7662240877 1539.54501730289 3814.76690403745 2416.27014453004 2246.24831415417
1784.66794965712 3718.93163958687 1628.77222681253 3795.69024067505 Inf 2121.72061498241
1749.01103393172 3691.24633430462 1464.27477245012 3728.4189825639 2227.41292941511 2128.56694375813
1890.79521704709 3744.33330726233 1504.81252658961 3822.98179970376 2324.99530155505 2201.90158216961
1907.19616822183 3735.79169980185 1579.51827631107 3794.57245279163 2297.64101988116 1892.69804329405
1758.82457383387 3734.75318810257 1583.71605539733 3790.57565000722 2315.35451452874 2165.44818075703
1758.98188724462 3719.12272454943 1545.16795755415 3815.01158559836 2309.2893131151 2180.31029081651
1798.48276461172 3696.80687313793 1495.81054512482 3760.05872033311 Inf 2120.50284536096
1795.22359060015 3705.72389452749 1518.83199139444 3754.78485160114 2289.24593341092 2108.16016412326
1983.93957848002 3777.02100295551 1629.10785734626 3809.18991250586 Inf 2268.38918348387
1838.56468035277 3721.83424728806 1578.49361833225 3742.58519271898 2274.60881859229 2186.93289391471
1840.8050862193 3719.28683221119 1538.29505804471 3783.58064767962 2332.04854960803 2150.26375841699
1940.50503043532 3683.25272365141 1460.48297703027 3727.04676700407 Inf 2078.17633757123
1866.18663621978 3720.52933129211 1563.38577457785 3791.96475892188 2287.82637605992 2131.18606268352
1711.34264496159 3672.68424447652 1470.05206457847 3702.32188858689 2155.69903267187 1960.30682461072
1825.92933462388 3690.91553112179 1531.83143154323 3745.75536335551 2201.6673932403 2111.97222278685
1909.61135456462 3741.1670210433 1620.38296325126 3758.24361200261 Inf 2201.48596243297
