"gamma" "alpha"
0.871876666666667 0.864574738025121
0.867770555555556 0.860489030658344
0.813011111111111 0.806886386182233
0.794312222222222 0.788688580172637
0.863468888888889 0.85600687674869
0.791726666666667 0.785958766356838
0.849435 0.842274872918094
0.835078888888889 0.827842197469507
0.819269444444444 0.812850809155563
0.798371666666667 0.792218731674285
0.839792222222222 0.833573677312499
0.799620555555556 0.793975901909487
0.874533888888889 0.86726130151363
0.874031666666667 0.866835195914507
0.848136666666667 0.841082641432972
0.808295 0.802498943117863
0.788178333333333 0.782536437860731
0.845048333333333 0.83853432631357
0.840158888888889 0.833539775393957
0.806198333333333 0.800115043167198
0.838715 0.832358957227887
0.854757222222222 0.847740319993867
0.793816666666667 0.78778482486506
0.798935555555556 0.792745333410009
0.862867222222222 0.856068848819069
0.829670555555556 0.82313191639002
0.798978888888889 0.793511272408807
0.86906 0.862207901161633
0.868691111111111 0.861475299115147
0.849906666666667 0.842837160191554
0.829845 0.823063421975517
0.812752222222222 0.806772118003793
0.840396666666667 0.833780673964607
0.842232222222222 0.835721095307267
0.861043333333333 0.853884618044343
0.80704 0.801366792299448
0.891615555555555 0.883996123455766
0.800801666666667 0.795122936947464
0.844332222222222 0.837272637483623
0.84165 0.83502277423054
0.865454444444444 0.858528740502982
0.820573888888889 0.813897828992221
0.814586111111111 0.809118239991129
0.813709444444444 0.807400000458308
0.790599444444444 0.78497865062643
0.802873888888889 0.796995673088275
0.804145555555556 0.797945929491177
0.858629444444444 0.851522891616249
0.888956666666667 0.88139874266382
0.837533888888889 0.831076624856779
0.805257777777778 0.799491292111445
0.824162777777778 0.817508979293855
0.835321666666667 0.828960949858399
0.783697222222222 0.777833033186739
0.793863888888889 0.787818418580943
0.810132777777778 0.803455763468935
0.842601111111111 0.835740069704541
0.882284444444444 0.874750038107554
0.785655555555556 0.780246397840573
0.800135555555556 0.794148980627028
0.791155555555556 0.784942099267874
0.783026111111111 0.777199774460925
0.832242777777778 0.826135045244701
0.895458333333333 0.887750202579057
0.869992777777778 0.862958493396513
0.813100555555556 0.807207774114918
0.819458888888889 0.812873705275143
0.888601666666667 0.880894485103906
0.800501666666667 0.795098513008847
0.859028888888889 0.851920432699903
0.823297777777778 0.817302373149478
0.847382222222222 0.840099552165637
0.793272222222222 0.787606192814222
0.815027777777778 0.808877834043543
0.823165555555556 0.817239724704324
0.799414444444444 0.7938040871498
0.889083888888889 0.8814257464825
0.842248333333333 0.834976714812482
0.787723888888889 0.782343001432519
0.802361111111111 0.796077132044125
0.794888888888889 0.789412813317966
0.837972222222222 0.831451201974463
0.873456666666667 0.866168556034347
0.815551666666667 0.809651506827179
0.843231666666667 0.83626049716811
0.790708888888889 0.785441012084391
0.7843 0.778216452778103
0.864084444444444 0.856775160532002
0.810546111111111 0.803970240837918
0.850407777777778 0.843384318034732
0.78241 0.776897462021078
0.850848888888889 0.844079297849382
0.858442222222222 0.851428368140404
0.804893888888889 0.799015817098503
0.814549444444444 0.808002613410902
0.796958888888889 0.790431315285541
0.786860555555556 0.781674252998671
0.804314444444444 0.79843882249883
0.798264444444444 0.792427031975439
0.839641111111111 0.832957064757785
