"gamma" "alpha"
0.804613333333333 0.798937214833674
0.804443333333333 0.79883659385127
0.848585 0.841493922731356
0.822831111111111 0.815914086488857
0.810415 0.804633078900655
0.824331111111111 0.817790152641553
0.810124444444444 0.803913988276942
0.835169444444444 0.828682407916822
0.837123888888889 0.830068438885827
0.791958888888889 0.786722639785863
0.824458888888889 0.81828356883317
0.809921666666667 0.803608759711336
0.809880555555555 0.803836841718612
0.844104444444444 0.837072193017143
0.827440555555556 0.821015858295677
0.821207777777778 0.81471032975198
0.875667777777778 0.868319881527105
0.839752777777778 0.832792779007823
0.807790555555556 0.801718986710104
0.814546666666667 0.80788439836907
0.822957222222222 0.816105574492952
0.812943888888889 0.806221048703694
0.807871666666667 0.802022851158262
0.856441111111111 0.849353541823231
0.846776666666667 0.839746061893266
0.860731666666667 0.853283556408936
0.841030555555556 0.834031042768988
0.850000555555556 0.843392348176224
0.842625 0.836118990438934
0.867735555555556 0.860608087876249
0.808386111111111 0.802187887919329
0.856013333333333 0.849463709332232
0.839066111111111 0.8325431716392
0.839168333333333 0.832569476911476
0.823472777777778 0.817446126316233
0.832346111111111 0.825897789482016
0.82569 0.81935363138968
0.825271111111111 0.818861489310651
0.821139444444444 0.814694693055206
0.815222222222222 0.809051065048861
0.809116111111111 0.802794036448505
0.831219444444444 0.824607913391753
0.807563888888889 0.8011822789021
0.817574444444444 0.811655234010359
0.856676111111111 0.849457989955669
0.808435555555556 0.802454965042892
0.833375 0.826560427096455
0.841234444444445 0.834567933824019
0.851914444444444 0.844888758387294
0.809953333333333 0.804104892324354
0.857925 0.851051186726424
0.83843 0.831446028523109
0.854957222222222 0.847929259672987
0.800251111111111 0.794129798144106
0.814901111111111 0.808763643158427
0.832048333333333 0.825109580757635
0.826185 0.819724717637599
0.839840555555556 0.833607841009844
0.826832222222222 0.819840737919863
0.810982777777778 0.80519167654343
0.839331111111111 0.832647189737997
0.794685 0.78902754216252
0.792376666666667 0.786553779963164
0.849098333333333 0.842175432005872
0.852822222222222 0.845931620531622
0.804652222222222 0.798939859428951
0.852932777777778 0.845758618209944
0.822295 0.815574881908031
0.832131666666667 0.824785778383444
0.817462222222222 0.811398070322579
0.829633888888889 0.823070153601835
0.825353333333333 0.818829862934325
0.835877777777778 0.829431122111436
0.819802777777778 0.813757097581798
0.799835 0.793551069301922
0.832820555555556 0.825633034268749
0.823369444444444 0.8171186255875
0.838790555555556 0.832530237497309
0.820872777777778 0.814898712893118
0.856037777777778 0.849467017332643
0.836024444444444 0.829430379954297
0.850778888888889 0.843547211575132
0.810397222222222 0.804105790617102
0.809633333333333 0.803718227155974
0.798856111111111 0.792932834386313
0.818657777777778 0.812359707934152
0.801664444444444 0.796425644669444
0.824206111111111 0.817850980460543
0.834033333333333 0.827584537982804
0.812213333333333 0.805941912657839
0.791033333333333 0.785137629599729
0.766955 0.761985254063971
0.839909444444444 0.832983114686712
0.827396111111111 0.821251176825153
0.798849444444445 0.793177291963618
0.823280555555556 0.816718667593602
0.865737222222222 0.858535637271305
0.808175 0.801325117366079
0.818911111111111 0.812379438187759
0.80152 0.795622546292656
