"gamma" "alpha"
0.84971375 0.842317373570251
0.81722 0.810708693101251
0.8508725 0.844563369359411
0.835565 0.828915690342158
0.83995375 0.832763568389675
0.8467175 0.839526952195065
0.81847125 0.812665136588638
0.8304625 0.823706427437647
0.8628425 0.855495271587719
0.83881875 0.832133965756543
0.84508625 0.838872319038098
0.84308125 0.836752322385906
0.8426275 0.836019490425263
0.88032625 0.87365012179386
0.82032125 0.814156010951193
0.86217125 0.855570254356949
0.8260675 0.819208437665337
0.85977125 0.852057475969073
0.826585 0.819234340221272
0.826445 0.818784130824059
0.85376625 0.846856180734101
0.84957625 0.842820794768546
0.82750125 0.821194548603164
0.84665375 0.839972533577082
0.855165 0.84788432857318
0.83846125 0.832065976794895
0.86537375 0.858459135386245
0.82662625 0.820092042866717
0.85930125 0.851978542477877
0.85167125 0.84583899804908
0.8428225 0.835786431297048
0.841285 0.834602009187187
0.80427625 0.799105586242139
0.8596725 0.852175558795547
0.85722625 0.850188253988462
0.82839875 0.822144363565857
0.8399025 0.833802862813983
0.8236425 0.818110821638731
0.83896375 0.832665278524338
0.8318275 0.825101157163771
0.8582675 0.850947455454197
0.83478375 0.827476019544456
0.81542 0.809519650765971
0.8324475 0.826128260123991
0.87054 0.862913557550821
0.8524525 0.84527775003386
0.81974875 0.81323408815151
0.8184475 0.812337762032699
0.824485 0.818769356479082
0.80426875 0.798661598759562
0.831975 0.82511724398728
0.7946075 0.788973566030737
0.8623375 0.855550086111906
0.8255975 0.819418726556742
0.820785 0.814970734368951
0.83189375 0.825985159218435
0.83826 0.831871057234321
0.84881875 0.841393954079258
0.85661125 0.849722867647958
0.85496875 0.848301422941162
0.82514375 0.819078257629263
0.83559625 0.828502410803156
0.83083125 0.824520385777354
0.8351375 0.828328208293203
0.80161375 0.796261797204984
0.8262275 0.820359640479086
0.8149575 0.807884180312355
0.881335 0.874446918663186
0.8400475 0.833421407978003
0.83730125 0.830147063460725
0.8155275 0.808661215156384
0.86083625 0.853964641593651
0.87884125 0.871293435072575
0.82983625 0.823053179101105
0.8559075 0.848036094889255
0.83946 0.832213049212142
0.79451 0.788807952131763
0.84797625 0.840367485046759
0.8442025 0.83763712386884
0.82351125 0.816762033159001
0.84507875 0.838167238286741
0.821155 0.814024594228966
0.8394725 0.832357182331002
0.8475525 0.840662449583437
0.84056875 0.834193113849749
0.81387625 0.807774101638646
0.847805 0.840715158399055
0.864215 0.856906761157201
0.86092375 0.853506891650092
0.84941 0.842523998842532
0.8103325 0.803386052853491
0.8114025 0.806194217898435
0.84280625 0.836536071856924
0.8266125 0.820737974487249
0.8362825 0.829775210476517
0.8472 0.839143034938083
0.81858625 0.812854106421922
0.80950375 0.802991465533557
0.81864125 0.811978934881646
0.8236175 0.81667999258334
