"drpm" "wddp" "lddp" "gmddp" "indcrp" "longcrp"
5888.46851353357 2338.86274223946 1556.88822257797 -1197.93800223774 1760.84122305227 1730.83672011226
1682.41854516989 2368.4633410394 1539.47840269222 -1218.56297728836 1771.57151104824 1744.8009636955
1640.20366058515 2355.41161537227 1544.20786033602 -1201.29438040022 1761.95620006358 1750.06752549998
1706.02919286132 2343.83033716713 1615.18668357842 -1198.48682730827 1734.28476042954 1724.72457882452
1601.33548646957 2353.43008442897 1627.52995940213 -1202.33433126635 1780.71775124844 1772.23946127676
1562.95217969565 2393.68994067981 1542.47724357774 -1220.13500548752 1765.65554485482 1752.26549671791
1722.24903307459 2352.13102990219 1668.73989903361 -1199.83123245698 1745.33452197017 1746.61150609357
1651.09969639797 2361.30738355745 1636.41201228148 -1216.11148623558 1782.81493416028 1747.07763892092
1752.41812717422 2389.44004928655 1659.55878445782 -1225.80661726578 1796.07818984388 1809.8786230483
1606.79025785647 2348.40467886944 1581.8471867006 -1201.70310808256 1750.45624812205 1756.64307518603
1668.5765179928 2376.26032241049 1591.44543748611 -1212.86609236476 1739.11892492095 1762.23286838598
1661.65878121665 2331.90398496206 1632.00601555112 -1205.95549446873 1756.50460435207 1743.25403584602
1709.0384602955 2321.31247560974 1637.1911767845 -1186.07227944957 Inf 1739.92997873435
1674.80114717154 2389.08958528718 1561.91718500724 -1215.82823192977 1761.17365540217 1769.22600251585
1651.42470335782 2353.52798917078 1650.5530962056 -1206.11395487079 1764.52162033762 1740.1625993109
1725.14990108794 2361.27464544743 1480.18594159703 -1214.45795210231 1756.1267713716 1732.4947758716
1702.81372961982 2363.8868939344 1664.32754745961 -1212.94483717974 1788.36195498449 1773.45137905035
1617.85802612578 2353.77477714563 1572.58729072751 -1216.07400784851 1789.54255322344 1782.31244066102
1560.77551879674 2322.45272589567 1604.1800919031 -1195.59348618217 1709.69781214531 1681.73004874642
1630.0845729977 2353.86983031964 1605.78578972397 -1206.89591897669 1746.79610670993 1732.82648755526
1641.50109821535 2350.87001569218 1563.50492164233 -1201.64882205791 1764.97012220761 1730.71848917598
1559.79447588418 2357.67272805853 1502.70744203147 -1205.83798838238 1742.02747874234 1725.45393600102
1694.36281114044 2344.87235833878 1585.85423877823 -1200.32352070512 1770.74020863761 1749.75158355166
1680.24337516402 2336.65916734343 1523.44380837506 -1189.72833732898 1738.78283773892 1731.15008932115
1619.85960052834 2343.16560764718 1695.85285464388 -1194.73846579954 1717.79462874227 1739.22435166878
1587.05409420943 2375.98020471824 1530.34076462368 -1206.91223308429 1747.45690229677 1738.30699993797
1720.36128047242 2354.00758332848 1618.49755817878 -1208.53373802139 1786.72282838361 1774.4782629322
1632.50542141554 2318.47290528556 1583.40574348466 -1178.69434144864 1713.70749668293 1723.74461574515
1657.85134538574 2347.44587814909 1626.67654377819 -1200.36865139571 1772.42937850269 1746.69189785454
1667.13014269231 2376.80831290708 1567.69269194086 -1211.96177341314 1785.2062136804 1756.0513847717
1759.89443069772 2366.29106186036 1724.63242055573 -1215.61036051375 1786.56288752077 1767.05288590426
1678.04752807604 2387.36063343615 1676.1071855617 -1216.50142688422 1789.11684710393 1792.86634817912
1707.78094125934 2367.61882442251 1598.8662444029 -1200.79358922293 1784.07605204011 1756.19109055966
1660.25480212567 2349.54703416418 1662.07204503442 -1212.00850565152 1733.92741541897 1730.06281985427
1605.55234558776 2359.83722037419 1663.04734593125 -1208.02142074041 1783.24223065967 1772.04738053602
1606.59294390592 2366.36385314387 1612.48559249888 -1223.89970992143 1789.97164266965 1794.99766143493
1629.32478014172 2346.74171750228 1514.48234397535 -1193.18596538859 1761.06361286354 1739.17786507189
1722.8271433764 2376.28977719586 1528.37024596596 -1204.78629287121 1774.48375781389 1747.5762117093
1670.78121610688 2332.41835198555 1532.79151285594 -1189.94666623604 Inf 1724.34162183056
1772.39579372892 2363.74739591285 1561.04156530049 -1203.89140633321 Inf 1780.35294720798
1633.8642672997 2328.30269640354 1593.63866369553 -1191.06966849096 1725.0456215184 1728.2655204844
1572.9229061814 2332.35868115486 1620.74287373547 -1189.33945822637 1734.64865245668 Inf
1728.67095170492 2338.33176248513 1531.34533461465 -1194.10754569025 1750.72341697073 1731.51559497548
1657.16157736227 2324.93041693897 1604.66568370831 -1186.21388864778 Inf 1686.79762501211
1692.63988808348 2367.40545006447 1573.32260002346 -1224.4809901291 1789.93980441545 1770.6277699336
1733.0825948655 2358.91172609983 1635.80962511498 -1213.88034873843 1779.57615421108 1764.28023824515
1671.48478496117 2325.41553805749 1586.38672540976 -1196.09709394327 Inf 1731.95763473049
1656.39248106165 2341.30117394529 1551.87514831475 -1210.51896712787 1757.33818044242 1747.58020929862
1672.76836244679 2367.71431567401 1674.03905272031 -1223.69005230188 1794.96756286019 1777.77976150472
1643.93523147889 2347.22855536442 1588.08961606839 -1196.18067573519 Inf 1759.61468606281
1639.39730918926 2372.12718954741 1559.1499283434 -1209.08208781324 1779.41726549367 1775.48911734439
1605.65430357524 2315.60178563481 1642.77938223089 -1204.25509764365 1750.46016310084 1725.89203049569
1549.00283452947 2360.62275814256 1557.89460846727 -1200.8914160948 1757.98546176355 1736.39018014854
1661.42977390194 2380.15709500127 1525.87647974434 -1204.2569664152 1777.01980267124 1749.20218362102
1604.88647890752 2334.43757006098 1555.73221838664 -1174.20611513192 1743.84116463423 1708.34545465671
1724.59037556299 2356.79082115331 1652.50512765051 -1210.81769212794 Inf 1751.5390549383
1662.54919955656 2315.81190066955 1560.08614928734 -1171.37031875125 1714.34202762915 1696.96503093222
1658.93489334723 2361.72567422639 1582.27595393924 -1207.25282673506 1757.48360547975 1776.27163570179
1708.7366119532 2331.50644797268 1620.44997098666 -1201.44464578365 1756.27285849184 1738.17794134187
1625.53492373651 2332.98570374571 1610.33200720881 -1193.88468422248 1732.28052757072 1704.47964353619
1709.30898671651 2372.86797942688 1618.01465997036 -1212.94321654174 1791.25835788479 1777.8786986546
1620.5798927623 2358.73026185715 1577.14859341755 -1198.90780478326 1741.02552862515 1721.58285669585
1611.56410195539 2361.76307877948 1571.48867598239 -1208.1752253698 Inf 1748.49199147902
1647.60493443111 2367.75678237779 1637.35097898969 -1225.36929371093 Inf 1742.64690205981
1672.26834373103 2369.96339841193 1612.05280219787 -1208.36477704331 Inf 1763.63756742669
1687.77534066017 2334.89874254246 1614.39834303125 -1193.76651871042 1729.74488286745 1724.81064548131
1738.44942287655 2354.86024369732 1563.49465268084 -1201.99819818451 1767.9341914529 1758.08563775351
1670.08601127538 2389.15738692343 1606.42365151253 -1227.11889382995 1799.91752299841 1771.68705723479
1662.54709609609 2376.53726315329 1657.17212278151 -1214.20807618516 1787.62549422253 1787.16013276898
1644.42681070271 2365.26895664396 1592.24737886698 -1217.55168722634 Inf 1771.97089704131
1664.58519172721 2338.52148710616 1623.97081266769 -1195.00649208256 1744.49043672501 1726.38672351255
1686.97711289315 2314.57912105949 1443.77197308921 -1183.50235593455 1714.33618083857 1703.27605463322
1627.85534543436 2356.20227497382 1587.0603585726 -1209.1414427373 Inf Inf
