"gamma" "alpha"
0.225697222222222 0.231016371774776
0.238576111111111 0.243783367648643
0.211133333333333 0.216899160264652
0.214762222222222 0.220552571891603
0.208443888888889 0.214126738813167
0.264551666666667 0.269461118550356
0.238365 0.242979413855543
0.238835555555556 0.243692714262822
0.233611111111111 0.238398657609709
0.216580555555556 0.222371156624276
0.226479444444444 0.232079079554556
0.281978333333333 0.286450137064576
0.249720555555556 0.254820599997626
0.221236666666667 0.226416291438481
0.224871666666667 0.230086409573223
0.241732777777778 0.246787584961618
0.234737222222222 0.239882170130375
0.240965 0.246035755738968
0.241722222222222 0.246397918740422
0.258225 0.262620285810537
0.227759444444444 0.233174628838029
0.312965 0.316791322949976
0.258408333333333 0.263113687416797
0.247686111111111 0.252765272725954
0.277261666666667 0.281633197916081
0.239326666666667 0.244394537044231
0.224631111111111 0.229909289880874
0.264613333333333 0.269533235583712
0.22933 0.23439044510661
0.241752222222222 0.247104395679116
0.252070555555556 0.256274757093732
0.238466666666667 0.243283277389168
0.272356666666667 0.277194428900196
0.235216111111111 0.24042439675134
0.222328888888889 0.228232338240074
0.253755555555556 0.258175115970639
0.277532222222222 0.281324854050449
0.241589444444444 0.246692001843099
0.271513333333333 0.276166807146132
0.225958333333333 0.23132696226018
0.264592777777778 0.269722486162947
0.208257777777778 0.213602538082425
0.217391666666667 0.223331188218909
0.224512777777778 0.230004486960039
0.289895555555556 0.2940414374007
0.234637222222222 0.240315253335658
0.229540555555556 0.234981305618309
0.282118333333333 0.286564664761851
0.209116111111111 0.214905445324204
0.249855555555556 0.254994495646461
0.252535555555556 0.257416035166933
0.252692777777778 0.258078776693583
0.211881111111111 0.217479658712768
0.217612222222222 0.223004801340541
0.225102222222222 0.230681367081085
0.268907777777778 0.273994362272192
0.230932222222222 0.235928430021159
0.232573888888889 0.238171925718999
0.238708888888889 0.243239742437032
0.220272222222222 0.225776102097757
0.235731111111111 0.241318994911394
0.212694444444444 0.218331544458614
0.248368333333333 0.253419632200664
0.245463333333333 0.25074901776988
0.251466111111111 0.256077679035227
0.225151666666667 0.230286987836017
0.244127777777778 0.248868416059312
0.291172777777778 0.295059498711364
0.270583888888889 0.275666260424875
0.248718333333333 0.253496909227265
0.208238888888889 0.213592463276274
0.208636111111111 0.213779621948348
0.304743888888889 0.308843182451807
0.246718333333333 0.251128057824827
0.209086111111111 0.214743413152476
0.319925555555556 0.323325393518357
0.245437777777778 0.250386689447603
0.265687777777778 0.270166535549495
0.241575 0.246587113836829
0.228896111111111 0.234069750064158
0.260717777777778 0.265324225653738
0.212908888888889 0.219102337620147
0.232234444444444 0.237768097301135
0.257221111111111 0.262175815403125
0.304088888888889 0.307838353355138
0.185008333333333 0.190652908200506
0.255306666666667 0.259741907662354
0.217990555555556 0.223882116752913
0.22735 0.233014070739047
0.246906666666667 0.251820084204497
0.230892777777778 0.235895506556171
0.269411111111111 0.273889615101525
0.233523333333333 0.238461980395275
0.244024444444444 0.24971888120997
0.254373333333333 0.258836172785685
0.245129444444444 0.250479816203277
0.259951666666667 0.264127479945592
0.229250555555556 0.234287815892969
0.229277222222222 0.234469129299687
0.295848888888889 0.300211350531255
