"drpm" "wddp" "lddp" "gmddp" "indcrp" "longcrp"
0.546509879523247 -0.0104630130194298 0.0141924839058602 0.0182892221887378 0.31266818700295 0.0221646126267536
0.57542562536252 -0.0131697653721742 0.00554619834506521 0.0142423074923314 0.322696813926878 0.0168173883256301
0.580231094581044 -0.0104653901721626 0.00448404087098698 0.0152730238577628 0.311872386683272 0.0168955184316772
0.517224302841132 -0.0114845967168875 0.00898820713392537 0.0180844707051785 0.318919065432444 0.0207484314772895
0.510962112969465 -0.00988858115675721 0.0077334666422342 0.013641753269276 0.31365220876931 0.0157296441403144
0.544862002534796 -0.0122014107388053 0.00715826691222314 0.0161599943940728 0.31910766770462 0.0185969414983175
0.449805084628264 -0.010224494955358 0.00399056755846731 0.0138014248345476 0.302684589411453 0.0144218670984504
0.588933059985967 -0.0116017914873359 0.0127183372638611 0.0151782148930904 0.323563187382107 0.0169742136676884
0.504811703550787 -0.00964175336566232 0.00574050996581698 0.014187396779681 0.292614232185187 0.0175899554535368
0.485287601901566 -0.0108024657222298 0.00515217979502054 0.0150905223492071 0.315661006288397 0.0172408864935198
0.580996948951165 -0.0102907022116152 0.00854904129054361 0.01648713149152 0.307242533689271 0.0190951013608835
0.607542678585447 -0.0107342583783881 0.00680189917982473 0.0131093588614008 0.312969704014716 0.0167987596806994
0.58074534924223 -0.0101637507319939 0.00708882193164989 0.0186118897965958 0.315002356832718 0.0237361348006513
0.51586756953172 -0.0109441320469032 0.00375221159596802 0.0159735339356818 0.315046078535477 0.0178696204560855
0.55123467525109 -0.0125817371930869 0.00645198477608932 0.0134592717651619 0.318530419185118 0.014776714474027
0.45157209317709 -0.0114504082431455 0.00373248003078002 0.0119923053373286 0.286124642987849 0.0130511814749616
0.508955725132655 -0.0111327479961086 0.00908556101459884 0.012836308759921 0.315075166236896 0.016004753288182
0.490516380371017 -0.0130752415483243 0.00802159636265786 0.0148225839674409 0.309952540602584 0.0175894223802425
0.546039267349227 -0.0125087757747359 0.00626341054849655 0.0161516301501056 0.297541928669942 0.0187958876579471
0.528554293915803 -0.0140789939721076 0.00659788101935486 0.0121159825038687 0.307931325619261 0.0128597500612358
0.571519747699501 -0.0127146113234206 0.00819063855149282 0.0144477814756558 0.312246360467348 0.0177671699046163
0.479925732129653 -0.0111513913722042 0.00581867117720091 0.0147904031831262 0.30086053831523 0.0164180199742458
0.518727298853215 -0.0155087545394476 0.011418082719994 0.0142368547524363 0.315066786301222 0.016506024844707
0.585906106433768 -0.0102415973957741 0.00996291737875379 0.0157565628376834 0.321845769501055 0.0184636597718497
0.527121361265145 -0.0113101199765025 0.0131153164649178 0.0156856849529454 0.311293329149353 0.0175746602676358
0.59893503665195 -0.0111494148698374 0.0087807388085988 0.0146804146605142 0.322186434234067 0.0176523850171107
0.529527864067259 -0.0114799057751068 0.00550582042602446 0.0157133912160435 0.305295692849323 0.0176327820781587
0.510358248582191 -0.0120114936635436 0.010432203218693 0.013166015168302 0.301859492208365 0.0157864880297341
0.476768994756248 -0.0115246751195152 0.00682903253479289 0.0137104382289019 0.3077460542304 0.0186840916404602
