"gamma" "alpha"
0.459645 0.460645141362291
0.45662375 0.457655995877646
0.452345 0.453677963632179
0.5177775 0.517442432378227
0.5112675 0.510755674670336
0.49069625 0.490992641097465
0.47643125 0.477857729950538
0.542175 0.541243051560128
0.55283125 0.551394765988797
0.5570225 0.556854149596481
0.53593 0.535643454328669
0.4965125 0.497663019611521
0.4464475 0.447722258644676
0.4862075 0.486217050074173
0.50887625 0.509076786222954
0.53917 0.538826697562034
0.5245925 0.523724787215159
0.6182725 0.616779716483479
0.52700875 0.526975731062361
0.4773825 0.478261046348325
0.445465 0.447422018087136
0.58036625 0.578773500915765
0.48844875 0.488124111742742
0.53669875 0.535794022150549
0.58185125 0.580303549437183
0.51889625 0.519031966031503
0.50677375 0.506193896264992
0.48272625 0.482980554002899
0.49556625 0.496066142751175
0.54988375 0.549044531432035
0.57759 0.576630730627691
0.281325 0.2856254946787
0.53462875 0.533882555953281
0.60461 0.602288732463222
0.48942375 0.489292902147051
0.46191625 0.462440210435522
0.598905 0.596710643208068
0.59883875 0.596899276490827
0.4754725 0.475594278760903
0.56170125 0.560309988936849
0.42576625 0.427507961052729
0.49595625 0.495314761230951
0.593805 0.592297859761359
0.4857775 0.485765547353126
0.47329875 0.474303951533428
0.57545 0.573028930984174
0.50925875 0.50850113568689
0.50235625 0.503027394743661
0.62710625 0.625277547561995
0.52396125 0.522067205100886
0.5210775 0.520635908016876
0.51215125 0.512659296075104
0.42219 0.42269921324733
0.48155625 0.482377616142566
0.56597625 0.564908135661616
0.59469375 0.592812814518102
0.5915425 0.589370570330201
0.59653375 0.595635826354965
0.64104375 0.638666009628724
0.58274375 0.580929758501213
0.57201875 0.571846038817884
0.54054875 0.540245903047827
0.5449 0.544095679960002
0.53405 0.533507876716421
0.5393825 0.538432035245296
0.60267375 0.599828890988168
0.5825025 0.581347004769882
0.54644875 0.545635999101472
0.5486975 0.547253731799316
0.5027175 0.503193779654662
0.58267375 0.581494905444579
0.51001375 0.509000755818968
0.44386375 0.444493062114209
0.48042375 0.480784547444028
0.539165 0.539887962117145
0.5998325 0.598289666903902
0.4729525 0.474273786667697
0.4661925 0.4665419648666
0.39328125 0.394920465481801
0.5153475 0.515103334841286
0.482445 0.483363489225662
0.54752 0.546495207279271
0.56901375 0.568075066910079
0.483845 0.483506566385928
0.5000975 0.499255705062232
0.46938375 0.470177437107013
0.487945 0.488471706521533
0.5120275 0.511796355412344
0.40097625 0.402770993398516
0.53695875 0.536204162486925
0.47069625 0.472326435623626
0.51883375 0.518847014494249
0.46189875 0.463013752974635
0.46660875 0.466889948021381
0.5655125 0.563940639980815
0.55376125 0.553066654159874
0.5123875 0.512026769173594
0.54757 0.54684689781742
0.5034025 0.502953615653102
0.48340125 0.48407457729292
