"gamma" "alpha"
0.815721111111111 0.80967938603554
0.824177777777778 0.817501932228843
0.847608888888889 0.840169479554324
0.801689444444444 0.795401588347962
0.78597 0.780591856706704
0.845703888888889 0.838511500742688
0.825804444444444 0.819606014271301
0.86548 0.858193158144944
0.795197777777778 0.789210777735844
0.812766111111111 0.806614594773223
0.86324 0.856141474593487
0.786898888888889 0.781751808254414
0.866344444444444 0.859232912504229
0.793540555555556 0.787700199105464
0.792267222222222 0.78658506689672
0.830432777777778 0.823916514177927
0.843061666666667 0.836523384022398
0.827721111111111 0.82095522545196
0.792006666666667 0.786434395355947
0.852474444444444 0.845161940032969
0.801697222222222 0.795873174192647
0.792483888888889 0.787235718936364
0.835630555555556 0.828778567749562
0.794371111111111 0.788483825134845
0.791079444444444 0.785533531761223
0.829506111111111 0.823276170679536
0.793615 0.787645817827739
0.822884444444444 0.816716462933628
0.791832222222222 0.785930220716741
0.793203888888889 0.787595402499262
0.902748888888889 0.894791505062746
0.809960555555556 0.80368113015531
0.841593888888889 0.835498823825661
0.833127777777778 0.827182615670574
0.803947222222222 0.797549264926044
0.788782222222222 0.783022896519745
0.796465 0.79092276924497
0.807431111111111 0.801616265242947
0.801104444444444 0.795580180009326
0.866685 0.859855352630843
0.801476666666667 0.795966799169997
0.853064444444444 0.846290452308688
0.780297777777778 0.775056605883856
0.824247222222222 0.818095591949043
0.847885555555556 0.841100563055005
0.861592777777778 0.854471231458701
0.796336111111111 0.790863530609022
0.855931111111111 0.849122674339352
0.8111 0.804942246407713
0.786849444444444 0.782096400025073
0.864462777777778 0.857390278749394
0.839916666666667 0.833206597488702
0.798135 0.7921337841499
0.792218888888889 0.786133989665415
0.818478888888889 0.812198830042203
0.801554444444444 0.795968583657873
0.840303888888889 0.833836108905826
0.826648888888889 0.820289338730318
0.801885 0.796003987433845
0.789492222222222 0.783920147567529
0.788671111111111 0.782971829967275
0.819286666666667 0.812979828158123
0.78659 0.781137285530126
0.792626666666667 0.786977165244106
0.788161666666667 0.782690723968924
0.829986111111111 0.823475479817345
0.860527777777778 0.853677556283485
0.901650555555556 0.893554475190643
0.875625555555556 0.868217359207635
0.821449444444444 0.815147758067829
0.783695 0.778039283316566
0.801385 0.795727162217066
0.784747222222222 0.779881080756957
0.839183888888889 0.832984133120014
0.861846666666667 0.854492825055718
0.800097777777778 0.794703643102817
0.80982 0.803705553656268
0.820727777777778 0.81434016033884
0.798116666666667 0.791773529958297
0.836781111111111 0.830373535444416
0.846231666666667 0.839849485014639
0.786341111111111 0.780702134018921
0.848721111111111 0.841901373321181
0.8338 0.827083840633946
0.843770555555556 0.836784613055176
0.832132777777778 0.825793337424705
0.847486111111111 0.840713307902905
0.87391 0.866263003932466
0.820055555555556 0.813769999138017
0.851437222222222 0.844125403600546
0.791056111111111 0.785659554629661
0.834035 0.827646503909428
0.819260555555556 0.813124493304819
0.795279444444444 0.789342602119337
0.853091666666667 0.846011784573274
0.826653888888889 0.820354702079015
0.797079444444444 0.790981780606247
0.848517777777778 0.84159127778289
0.802963333333333 0.797163402545156
0.882408888888889 0.875193903626286
