"gamma" "alpha"
0.54491625 0.544351017132072
0.56005875 0.559714811243405
0.42538625 0.426685008449471
0.54382625 0.543063903640477
0.5394575 0.538505618372125
0.49692375 0.49657803054184
0.43459375 0.436536120069485
0.36637875 0.369188405990783
0.45342625 0.453976795235556
0.5593925 0.558658843727281
0.566285 0.564483751113646
0.54420625 0.542194391682542
0.59404625 0.592777538799637
0.5494275 0.548738875776775
0.55564375 0.554305285607178
0.46623375 0.466677158191526
0.46055125 0.46111485521309
0.49300125 0.492881562986018
0.50951125 0.50990130194169
0.453585 0.454869137849633
0.4739125 0.473916463825436
0.43915625 0.440568403857993
0.5434575 0.542800863424927
0.5079975 0.507693904051449
0.55524875 0.554128904304978
0.4066225 0.408793202992072
0.48769625 0.488301035525156
0.568235 0.567171862366486
0.55055375 0.550393915289811
0.4550425 0.455469397801296
0.42768 0.428828583459559
0.4268175 0.428565942756296
0.54537125 0.545282413816212
0.51730375 0.516627690005614
0.50888125 0.509497084325333
0.5506625 0.550426452964574
0.39558125 0.39836508989692
0.426105 0.426486711869279
0.46386375 0.464707674864284
0.6065825 0.604200724075251
0.50069375 0.500343583659099
0.42120375 0.421796070896891
0.5658625 0.563495204035773
0.61070875 0.608513715610801
0.53332375 0.53226018171432
0.42953125 0.430906361873409
0.58646875 0.585076484311849
0.47955 0.480421951359207
0.4653825 0.465776786199128
0.50970875 0.50951747820889
0.52570375 0.524788825985656
0.54744 0.546693350693505
0.5264325 0.526525389652912
0.5276275 0.527412755866249
0.498325 0.49901593176576
0.5870275 0.586116155706612
0.444495 0.445462465193726
0.461385 0.461938453910515
0.43584 0.437138454096501
0.48819 0.488631160298509
0.507185 0.506601458666861
0.5360675 0.536269142047382
0.48863375 0.488173452150733
0.58803875 0.586109234397509
0.54208 0.540660522656924
0.39779125 0.400190871614002
0.557875 0.556752724494543
0.4265175 0.428133616055539
0.52703625 0.527378761953102
0.48980125 0.489921392931967
0.472655 0.473545198211573
0.583935 0.582596664382483
0.4307275 0.431890386513004
0.53901875 0.537341404896416
0.43960125 0.440674633613378
0.45760875 0.459142436640777
0.3833125 0.385302493399055
0.52429875 0.524984353480572
0.430305 0.43199544912699
0.50513125 0.504486984446018
0.54282625 0.542331167024113
0.5312425 0.530272148207105
0.46887625 0.46926595174943
0.55117 0.550997069289102
0.47025375 0.470857482065699
0.5195 0.518672779687011
0.51243625 0.512138814870637
0.554075 0.553092782926099
0.49464875 0.494226472771477
0.49902875 0.499312740576648
0.5168825 0.516973575654389
0.42599875 0.428607566698577
0.56881 0.567918453915526
0.57050375 0.569297122586469
0.52169375 0.522593243929572
0.5446 0.543435429348439
0.4259 0.427774651128303
0.43615375 0.43708440384868
0.49297625 0.493048760158959
0.53017125 0.529908504884671
