"drpm" "wddp" "lddp" "gmddp" "indcrp" "longcrp"
5.39398428831842 701.221333649185 706.571704344176 -382.549309826634 139.40868058987 133.161337093455
82.7787145470062 698.794988127358 683.699166709993 -377.91084834999 Inf 115.576938902
41.3820780744423 699.670668503019 713.62381100037 -387.057553447575 Inf 153.318004570785
76.9608730372336 725.488692412274 725.638370172713 -387.080546696236 176.618794025732 149.424129100138
46.3397439792009 704.727436511105 705.936585800085 -375.334044802522 166.853567481622 137.17607817847
19.5014772479713 696.590797395558 711.181955138145 -381.871528317886 125.715565768146 127.114390692958
12504.3392389631 778.744277745908 784.878734332706 -418.650191629982 249.749575355058 226.534161197128
153.107798560108 687.727028857248 695.978595251164 -371.455427026999 138.665305753332 106.035557610012
139.150819540759 809.572853552776 803.257098579716 -432.976543211744 250.729564838652 242.512871899638
20.0675857520158 697.17809409033 701.413135430824 -380.392738622859 139.981643698805 118.614050014389
101.094470905632 747.039855559665 751.672472840739 -398.720371706049 224.218655108953 170.696551971483
82.077963665235 712.88375364551 718.244855919863 -386.660810202758 162.039980843005 123.481516295336
135.274946996574 728.490981312648 730.792475792505 -393.183672039108 192.531259202304 155.109792325089
117.058650610742 755.540625286622 757.818577494031 -408.093593855497 196.072941474187 180.268318005061
81.8822026337592 726.235468264896 731.070232773743 -390.003266031288 181.367995904185 150.243798333268
340.516183315709 792.855515142951 793.700556547494 -425.963089461834 241.732850588443 223.924996369255
82.4142745453865 721.667992573663 728.619474534711 -393.595324407675 204.98531574176 152.429497810824
144.42565676021 747.071993688213 756.185661293815 -413.097511071212 231.714242522802 195.881074910785
207.151024484208 754.908241205287 750.04188997091 -401.096077116506 193.544524301814 185.741882823523
88.6292205718706 760.337882584084 767.264666822142 -408.010952398163 242.156098761631 217.051694986342
76.3354374077773 710.008801254681 730.819029446284 -381.124881202434 170.500638843726 145.855161797756
144.801114428482 783.25118196244 804.923014954912 -418.433203548314 260.491499602639 231.019277589759
32.8391325123161 699.04148452992 720.865450372089 -387.807371673418 Inf 144.647184904065
28.2388494914539 686.605094677327 707.037631224143 -376.435031376429 144.953965287064 132.618190551009
162.956622121062 759.084629231914 769.634961061188 -411.405750820176 235.417135946892 187.616776290714
304.56362880443 687.42782462761 701.925791789396 -373.059336376327 149.033809135559 115.787342762265
68.0282568060571 715.909224857177 733.404266448886 -390.996966773695 152.903494511365 156.473450691776
81.2285606607001 745.138583410387 752.013266327753 -404.980923994279 153.574318806117 169.605640923142
156.166660886177 759.928545844772 762.492732438279 -405.475956610469 211.08690793873 201.083295639995
164.759519888583 788.686545119229 804.495245907885 -425.623614048937 Inf 229.532715650144
3.63779008168122 701.367580143202 707.137519873871 -378.20934888995 Inf 127.503110786273
103.065276368599 733.944662158131 742.571343013916 -398.177725060115 152.548695934863 161.593587665608
153.808572444513 777.169578915373 787.49114786048 -425.871875552658 Inf 241.504192915618
111.964564142393 738.10995277761 756.682111160474 -403.859797079347 191.939395118294 191.366846665814
84.0531078567107 722.935860931927 733.54324845987 -389.574428394298 160.864517160597 163.644414190852
137.869076703085 719.733027354394 730.478502014533 -387.198292954057 178.22757690383 125.947236931691
86.3791022114283 717.439025049217 720.151738283115 -383.768641575256 181.237151965587 139.716162607066
520.974568637585 692.890402072139 701.487129633194 -370.800811163469 178.562130575151 133.874999713767
78.4559600599877 715.317167700183 706.832491645354 -382.941702953269 Inf 138.853159952254
251.407804922936 791.682732298106 797.382962588245 -427.901137961411 286.328512918998 232.753326119845
70.699820427896 738.171013519738 752.770957407533 -400.757248454817 202.682352421748 194.436390730767
67.2824666664799 712.176756384477 714.594246658017 -380.625534547855 158.247112975318 132.561633143052
-64.8501702933044 665.172220115491 672.121742035106 -361.200910610384 70.18613533872 101.240108726596
80.0414558683955 734.160275705418 740.097487689196 -395.145467813364 177.127126218432 176.453743921966
89.9220849138747 710.195017350649 713.852106956624 -381.230950739685 161.097072891735 142.221826533087
137.781587699499 737.418460842397 759.489489049219 -412.86549633046 Inf 201.643890215816
96.0111512906613 744.894238995053 760.039928353928 -400.417415824565 217.148516157984 195.863153647137
99.1833491498053 708.678397537225 722.807098785621 -379.511472009501 168.278078291973 156.872426596732
56.7464098393381 690.426340766791 701.063153116017 -370.61385469139 179.604309512478 140.169483115886
54.5614430828456 730.241763630792 730.843456997416 -388.772639872351 169.45455460608 165.411609538703
51.7536520965969 694.881172849776 695.394592710023 -376.392330583794 113.466548624433 115.27818813381
127.816323845854 767.93913307911 773.796384093764 -411.851119573205 225.998239582354 203.654651613095
86.0613808148546 727.239729354374 738.518146739371 -395.315635509706 183.209134359729 180.542958859134
40.1322847837152 761.664200186578 758.388787615605 -413.231136922063 192.494056708535 189.461409396953
44.504725940909 687.32435069193 689.305801300475 -370.868530182577 110.188117295082 92.0536490249814
127.415326508882 768.632315903589 781.79836916881 -418.596764811357 232.747539935129 212.328611519992
385.198495949388 762.071523489993 760.366023665759 -409.357427913732 168.890121703443 173.275642639163
88.9410880628492 776.853148021082 775.862184023979 -417.775183660069 191.948183080723 204.03784107983
139.063560989254 763.839040649301 755.069857564978 -410.365304690569 177.855320670748 201.845665525916
162.187162739771 763.767806933422 777.630975740302 -406.938718441415 232.39123711742 181.795326536824
71.8444411390681 705.226443323311 711.004394795233 -384.829615988936 166.198153856652 147.255567342124
120.000115943964 743.857512459654 762.723432073706 -402.037610633011 Inf 193.917728171912
61.2553442651293 739.088486945341 751.567716701821 -394.562645712166 186.654915285934 167.760619597092
127.448737540168 712.443252384588 716.612910719466 -380.187292791906 195.744366534281 153.32798745675
130.695424821758 761.935057546817 759.401577841388 -415.321937701765 220.975656021204 205.865711424734
47.0483134426602 742.902265446592 752.054737462907 -400.848910829036 168.954089293589 152.482605209053
27.5775246264882 680.034893921226 684.054069790664 -367.57138735962 118.756367207443 68.7181678288556
161.470769917342 784.541791336066 791.778848007952 -422.286227129465 Inf 226.939463036347
72.9059733104117 747.261036668263 754.652862311299 -402.005583553181 171.100094263352 163.907182507218
-39.4474823719428 726.984133234538 727.316842315415 -391.131429085567 144.307452464435 156.409765819559
116.367484880854 714.049922742368 718.895285698807 -383.370857032534 197.30270801255 154.620454981121
91.319448728647 674.164052785134 677.945502758587 -364.180375649668 121.111343171201 103.359242341162
18.8977952737869 736.54048797706 740.223382936415 -394.03971662077 136.854274880065 174.907140564968
94.335736244468 744.467924085111 754.601700185167 -404.254764606444 211.457941103843 Inf
215.47505913349 758.389795807483 756.440271858397 -408.494983621033 286.049716962569 217.36068821295
101.190475818162 728.741997142047 738.865465180188 -390.027899049967 202.950092047661 187.666019505674
184.90299199079 664.390131892789 680.544358473032 -359.002471848397 150.752626299853 119.857005197322
129.697306668155 752.433735164199 758.236709498852 -402.398440572164 218.052282672547 178.672486205709
209.299106580039 800.032673122632 813.283051402369 -434.586834098967 283.270286229945 233.841731665865
177.90705582902 715.936901470701 733.314781868025 -398.04183903517 185.105157526935 165.707202373944
24.2991385537013 710.788803968595 714.202918125734 -383.403195659075 156.915204377391 136.79041551417
159.689359342993 784.61856843959 782.778568701109 -419.249534622346 242.702385735894 212.916050967949
126.72217270722 679.760202064162 693.253042577976 -368.921595978438 182.719197266076 142.032641006049
134.540527337694 767.384275934758 761.194920897724 -412.481199103837 Inf 204.112837123638
107.189490559677 740.750615459923 747.444537646858 -401.74407798578 219.407835331134 162.953080414483
120.062200273483 746.284225839072 750.87156041335 -409.872928710874 197.951787572581 189.229363753884
72.0720692860178 709.504781457744 728.464566487633 -391.887967103244 147.315912290914 162.983716471385
90.298880300432 763.679768311242 766.258845286418 -415.028644154575 194.529555782059 210.834576691522
307.640454965075 707.785894301202 720.077505073701 -381.659246274741 145.526665623777 140.953850416717
62.0863778504882 716.141206767233 725.865210924336 -388.477617841781 147.399884696235 141.408273697744
106.742232760613 706.310207444861 699.744691582221 -376.400224882659 145.988354701726 135.26332580031
154.644606005033 725.200619002377 735.675739925506 -393.193061357871 214.530372605961 163.843788738391
85.213825738629 710.302004393495 720.149565535868 -384.740677452517 144.194458938294 131.352577669109
86.1111078256568 671.204519074134 677.130831888588 -363.547996453017 105.237854189743 96.8271850738976
92.0562665731821 756.441009222933 766.726306143137 -409.545168221139 187.539814981924 194.193148364604
130.975131558385 761.022711629956 779.293604336242 -414.473395817538 211.274740612771 201.992378729567
162.327843805913 779.701481964106 795.347707967149 -429.939140436734 214.357075489965 211.798981218434
83.6297463853045 735.98103681109 745.668977958668 -396.879381643129 179.534122436095 164.982260541835
61.5885636870103 674.832194730844 685.09253240216 -383.860839744171 144.415465659087 Inf
115.896004315447 709.143973958739 719.122340552659 -377.81196856216 199.895947354351 135.361012433329
