"gamma" "alpha"
0.4413475 0.442807971478798
0.400825 0.402558415214055
0.34983375 0.353835805932902
0.32315125 0.325936735333322
0.5615425 0.56033558088512
0.39963875 0.401040375290251
0.27781875 0.282220888609079
0.32507625 0.328912703201195
0.34863625 0.351060347228603
0.456915 0.457822151372229
0.55117625 0.550152970780268
0.23279375 0.237288254462973
0.47650625 0.477030185083992
0.5457875 0.545482218180023
0.3179575 0.32116630439472
0.63578125 0.633405164385336
0.434795 0.436446344120709
0.4897175 0.489700212038732
0.36908 0.371598493903077
0.56260875 0.561349967514395
0.61278125 0.610662832327423
0.46196625 0.46279661224257
0.486125 0.486639629853823
0.2970475 0.301464983088853
0.56747875 0.566161725918858
0.420955 0.422884660679841
0.53482625 0.533754118963001
0.52152375 0.521749027764963
0.30587625 0.309020459131075
0.36035375 0.363783797201107
0.38673 0.389098925188163
0.5364925 0.534906221924071
0.34090375 0.343427794170359
0.41548 0.417041049170527
0.32032 0.325020911105358
0.4142475 0.414774023081561
0.464595 0.464578441766693
0.69221375 0.689761651767098
0.50554875 0.505004476686031
0.47582125 0.476156851946576
0.3974225 0.399055558414254
0.368495 0.370201989371681
0.36531125 0.368131518280002
0.49373375 0.494142188565473
0.47844125 0.478716754318998
0.35148 0.355122785011542
0.39934375 0.400816822361315
0.4851125 0.485274979034104
0.50753125 0.507579437383975
0.65134125 0.649520848441192
0.45256125 0.452644059392041
0.39266125 0.394251677707176
0.45077 0.451319392514976
0.3636675 0.365451527248356
0.44120375 0.442909697877268
0.51704375 0.516456882590313
0.47993375 0.480575880313233
0.50987375 0.508968948942128
0.56438 0.563149286645955
0.458425 0.458333347995529
0.5544325 0.553598170815034
0.44484125 0.446404075533924
0.60209875 0.599756663213755
0.5718125 0.570422799993124
0.27988625 0.28355450802848
0.56343875 0.561961014542678
0.57335875 0.572068420525183
0.35977625 0.362585908031236
0.595875 0.593696100213286
0.37890875 0.380913504694205
0.34675 0.350028891977042
0.45829 0.458824815118267
0.5340225 0.533270987048782
0.44693125 0.447884523778025
0.417475 0.41895396766223
0.46084375 0.461637339513631
0.32533 0.328847320408849
0.44780625 0.447785732617341
0.60429875 0.601761531602315
0.39536625 0.398516944934965
0.66651125 0.662392268551513
0.5158175 0.514627575798886
0.26882375 0.2733181446694
0.50555375 0.505070497428085
0.588495 0.585863215698607
0.31838125 0.32201955278671
0.40377125 0.405295572176673
0.5491525 0.548511022032431
0.4976075 0.497598030199711
0.17702 0.182874715620427
0.25905875 0.264324115978994
0.5278025 0.527289257784712
0.5711425 0.569726809609072
0.4922875 0.492325683390712
0.60280125 0.600404973011147
0.36611875 0.368991126651222
0.33861 0.341757984618955
0.320195 0.32387426692691
0.63896875 0.636259240479208
0.3595875 0.361332851759884
