"gamma" "alpha"
0.98803875 0.978499587206809
0.98865125 0.979162387757126
0.97472625 0.965519129547877
0.9923875 0.982587676886808
0.99111125 0.981650521272757
0.99038625 0.980634683177225
0.98757125 0.97780541370758
0.9924 0.98259531322776
0.9884025 0.978953610340941
0.95844 0.949358201392817
0.99449375 0.984642887730559
0.9913675 0.98177268383767
0.98065 0.971019855423421
0.99096375 0.981260894973418
0.990905 0.981381101380978
0.9897325 0.980166747516215
0.9810225 0.971151151531512
0.99095875 0.981537321893178
0.98421375 0.974740706313537
0.98928 0.979732811837647
0.989425 0.980053532995053
0.99294125 0.983309063811913
0.9844825 0.97506863978452
0.98769875 0.978368600132862
0.99052125 0.980883680545092
0.98825625 0.978747264594946
0.9864025 0.976904052548958
0.99288375 0.983210848731425
0.99141 0.981949015308476
0.98942375 0.979910797326425
0.98833 0.978769985059082
0.987565 0.977825904918603
0.98725 0.977847216726895
0.98567625 0.976504762979109
0.991975 0.982212230626051
0.9922125 0.982482081138483
0.98382125 0.974458564381054
0.9890725 0.979620879882935
0.99349 0.983756652000265
0.99245 0.982603060523207
0.99212375 0.982551330149512
0.9892125 0.979760503653936
0.9923275 0.982731982044718
0.98239 0.972900439557189
0.987905 0.97857736114064
0.98988375 0.980246485973518
0.987725 0.97795061184709
0.99207375 0.982286588376908
0.989565 0.979898382888847
0.986695 0.977108597060147
0.99194875 0.982123549994095
0.9888475 0.979328178774849
0.98599875 0.976305399042289
0.99206875 0.98236033301537
0.99185375 0.982178187808699
0.9844475 0.974829377317413
0.989555 0.97978980144773
0.99056625 0.981003412762057
0.98860875 0.979306120082159
0.99077125 0.981135914447289
0.98550375 0.976009889364439
0.98978 0.980224697892548
0.991075 0.981522946258092
0.9875925 0.977774871400339
0.990445 0.980816756703029
0.99065375 0.981315212668321
0.98443875 0.975000797569995
0.98575875 0.976244688369439
0.99321 0.983519431374422
0.98991625 0.98041683006248
0.99262625 0.983140055765526
0.99291 0.983266232906695
0.9880375 0.978427685793998
0.99175875 0.982229741273654
0.9922 0.98252646744615
0.990435 0.980809612328906
0.98874125 0.978940483720691
0.98788625 0.978094018382798
0.92240625 0.914184714051957
0.99132 0.981674429187676
0.99216625 0.98240351376161
0.99032375 0.980953968135325
0.99311875 0.983565957230077
0.99437 0.98475520425655
0.99268375 0.982883087456179
0.9889225 0.979478254231365
0.99173 0.982036417232239
0.99194125 0.982339062529019
0.992785 0.983282900255222
0.986505 0.97711488495519
0.9924625 0.982885868178386
0.992485 0.98301731777973
0.99431 0.984693364279192
0.990975 0.981457434449412
0.99383125 0.984023212394207
0.9569575 0.947485995056252
0.990185 0.980567001324659
0.9922725 0.982362731114377
0.99066625 0.981158250784189
0.98893875 0.979164868005215
