"gamma" "alpha"
0.76386 0.758803328982228
0.639 0.635811446354637
0.71158125 0.707866929955817
0.7102375 0.70538508077704
0.7634575 0.75855884723048
0.7376475 0.73348354567322
0.7408175 0.735729491254792
0.74213 0.737770806298664
0.79207 0.786534265834241
0.72635625 0.721323489109186
0.765945 0.761029315865463
0.66779375 0.664915613176626
0.67568375 0.6721221110853
0.809525 0.802834010918415
0.70793875 0.703910586291492
0.735095 0.73084434393235
0.65685125 0.653834693060967
0.739515 0.734924180801684
0.730565 0.726880046512522
0.69092125 0.687974197505634
0.757395 0.75316161294992
0.75614375 0.751177699195564
0.73603625 0.731673882569311
0.71603875 0.711331418883695
0.70293875 0.698302188584397
0.72518625 0.72101745027371
0.75093375 0.745460999776037
0.70266125 0.699444720199085
0.756605 0.751928938556064
0.683645 0.680076083970592
0.70487625 0.700729208339678
0.738995 0.734355092457939
0.77636125 0.770442082194264
0.69957875 0.695407786846118
0.719675 0.714789880698235
0.7546375 0.75020772828781
0.694305 0.689933032800731
0.7061075 0.702025373215365
0.64833125 0.645142977291984
0.768885 0.763363736000536
0.72026125 0.716483179817064
0.68254 0.679592971517693
0.76969625 0.765351847487978
0.7393575 0.735292830807923
0.75001625 0.745330440185242
0.68343625 0.679453139456174
0.72092875 0.717074306454968
0.79783125 0.791337270697024
0.7305775 0.726443134193788
0.75854125 0.753139979735529
0.7454075 0.740661353954675
0.74272875 0.738241769788967
0.78656625 0.780688527197864
0.8038825 0.797718867967265
0.7609625 0.755848181289977
0.67971375 0.675991699913794
0.76073375 0.755765425920259
0.72556375 0.720609637003712
0.68154125 0.677469776536344
0.66393375 0.660906395445421
0.70466625 0.700541923984427
0.7275 0.722933746808762
0.75481375 0.749308481954896
0.71020875 0.705656221648843
0.7501525 0.745432006025976
0.73040625 0.726182246758138
0.79667125 0.790773289894505
0.75763375 0.752338306681567
0.75694 0.751239756881241
0.75027 0.745730454154674
0.7601625 0.754311720798664
0.6992575 0.69488164261301
0.7084775 0.704435393473937
0.68708625 0.683343206777141
0.7436275 0.737757562258113
0.717235 0.712789137567047
0.72280375 0.719095632834403
0.712885 0.709274251753394
0.707625 0.703841214571958
0.73437 0.729410289869073
0.6849125 0.680918160126915
0.75165375 0.747162322361691
0.73675 0.731440975200086
0.7457275 0.741677413172145
0.68156875 0.678243401619313
0.7214825 0.717246521491403
0.756325 0.751784265473494
0.7726275 0.766668257511575
0.75967 0.753565580073617
0.69288875 0.689418850884554
0.7354675 0.730749232540984
0.75593875 0.750414048656738
0.70757375 0.704428258392701
0.70328375 0.699204849624316
0.7155875 0.711282422272823
0.7457375 0.740675446696794
0.71862125 0.714026120179285
0.6919625 0.687799658704895
0.73271625 0.728990622162544
0.77184375 0.76691809088495
