"gamma" "alpha"
0.234088333333333 0.239245189679091
0.244033888888889 0.248634906085436
0.231540555555556 0.236645972570391
0.190607222222222 0.196949371587818
0.224726666666667 0.229994666381471
0.250488333333333 0.254748819042661
0.247392777777778 0.252596341137534
0.275078888888889 0.279571208999273
0.276092777777778 0.280109942863995
0.241162222222222 0.246170852041927
0.253487777777778 0.25821048516902
0.222707777777778 0.228231106651438
0.235863888888889 0.241477687991746
0.231400555555556 0.236700685985141
0.242528888888889 0.248179693077758
0.225483888888889 0.231052413580625
0.197317222222222 0.202844510795202
0.239161111111111 0.243846716879211
0.194157222222222 0.199982085291214
0.203255 0.209523920269887
0.225204444444444 0.230846440648828
0.229123888888889 0.23426059276026
0.22699 0.232686016738042
0.230653888888889 0.23590525118292
0.220481666666667 0.226563643188142
0.220859444444444 0.225918749667608
0.292435555555556 0.296460379593739
0.207981666666667 0.214037576675001
0.214631111111111 0.220547191322187
0.234685 0.239907547817796
0.220167222222222 0.225359740345156
0.203418333333333 0.209106625695253
0.213888333333333 0.219776185680324
0.229273888888889 0.234444112620094
0.214513333333333 0.219975544848757
0.214568888888889 0.220577313626132
0.223730555555556 0.229318469148714
0.21774 0.223284511957937
0.261743333333333 0.266228192447526
0.234485 0.239925511326179
0.258003888888889 0.262556620522364
0.222652222222222 0.228220175423033
0.275204444444444 0.279874734189755
0.25459 0.259436948557725
0.213549444444444 0.218674264431748
0.226314444444444 0.232341643585664
0.244036111111111 0.249426515338975
0.210134444444444 0.215819069327971
0.221581666666667 0.227128591084286
0.288156111111111 0.292180787629753
0.273728888888889 0.278131053958545
0.209234444444444 0.214755236328445
0.216786111111111 0.222711036684339
0.209631111111111 0.215766479232634
0.274967222222222 0.279653208728088
0.195727222222222 0.201354643343382
0.258663888888889 0.263227745502962
0.228703333333333 0.233590983233464
0.222767222222222 0.228544299178528
0.254755555555556 0.259409557309583
0.218707222222222 0.223980333809453
0.220786666666667 0.226563917152566
0.217906111111111 0.223810266606233
0.228112777777778 0.233629562990063
0.239236666666667 0.244507157317138
0.349421111111111 0.352550130062684
0.218141666666667 0.223764282966422
0.228412777777778 0.233892830431032
0.223960555555556 0.229503754257428
0.216456111111111 0.221666893628854
0.23298 0.237658950004762
0.194482222222222 0.200629588701256
0.249151666666667 0.254337972746264
0.210272222222222 0.215738013480167
0.235151666666667 0.24058111136923
0.220063333333333 0.225636176401088
0.189488888888889 0.195856411495771
0.224276111111111 0.229638302999913
0.179986666666667 0.185980995122843
0.175882777777778 0.182157691628595
0.267492222222222 0.271948408539272
0.245519444444444 0.250478166437446
0.240303333333333 0.244928987696203
0.188116666666667 0.194323913384038
0.19958 0.205706290499738
0.210190555555556 0.21630736027961
0.210066111111111 0.216107414111942
0.204525 0.211058415126336
0.240256666666667 0.24547452506089
0.220514444444444 0.226359447822461
0.254202777777778 0.25863115383597
0.199094444444444 0.204640584871592
0.281773333333333 0.286281873976594
0.213552222222222 0.219571895841921
0.254769444444444 0.259459802952651
0.233005 0.238314975063632
0.217750555555556 0.223493126618055
0.215048888888889 0.220309705746761
0.202378888888889 0.208244276757164
0.210215 0.215904277328294
