"gamma" "alpha"
0.45456125 0.455959024666519
0.45622875 0.457315890604304
0.438215 0.439945592973319
0.5215225 0.521774241279213
0.491885 0.491858874794344
0.4946375 0.494878662909952
0.4884475 0.489612595425551
0.58798 0.585819862212377
0.53090375 0.530889123935568
0.5417825 0.541152451337144
0.54335 0.542228794295148
0.49853125 0.499216034326132
0.4444525 0.444870077844302
0.46928 0.470284481022685
0.5112125 0.510268225990202
0.5455425 0.544039919256806
0.51663375 0.516674217882184
0.62409 0.620987736517574
0.53465125 0.533606647304156
0.47200375 0.4714191093364
0.43415375 0.435217312897115
0.53275125 0.533196716884162
0.49935875 0.498886334514114
0.556885 0.556401050466078
0.56513 0.563672955479333
0.5441375 0.543442245140542
0.51395625 0.513874568273193
0.480545 0.480845548441184
0.49735625 0.497029390049808
0.55494125 0.553730001737734
0.56917625 0.567847968400747
0.2775175 0.281900373273912
0.54010625 0.538788496362861
0.53211375 0.530709069109438
0.4890775 0.489316984462019
0.44494125 0.446564216432167
0.59531125 0.59372188083398
0.6473425 0.644620522720471
0.47489125 0.476101650819656
0.57315 0.572004651229276
0.43317125 0.434917024042388
0.49359625 0.49434994164704
0.57323375 0.571112787409404
0.4799275 0.479829090791747
0.45827125 0.458615536875805
0.5691275 0.566810854233272
0.503115 0.50245740333957
0.5035825 0.503178394926308
0.6402325 0.637543452312994
0.52131375 0.52078765028716
0.51183375 0.511960389771275
0.50442625 0.504894354742613
0.41035 0.41233044128394
0.5115925 0.511530419828784
0.56326 0.561625973119037
0.59190375 0.590546144559503
0.61229125 0.610031430476446
0.617225 0.614965906429164
0.64340375 0.641508559001719
0.56446125 0.56294734540152
0.55311375 0.551579842866252
0.55728125 0.555977502627679
0.551225 0.549827429458671
0.524355 0.524360576976782
0.53253875 0.53254315774061
0.56242125 0.561100662067311
0.58989 0.589385078933103
0.55727875 0.556917678452341
0.5246175 0.524177542403635
0.51267875 0.512279473527352
0.59571625 0.593981103226389
0.5130475 0.512287185551977
0.44944875 0.45018622323475
0.47917 0.480136088262645
0.55613125 0.554910984968169
0.5897 0.588598374254854
0.46048 0.460648021379937
0.46087625 0.461563534503925
0.39372 0.39535038064278
0.48789375 0.487247014386025
0.4762325 0.47660817658054
0.5647075 0.563259378452379
0.58318375 0.581548841445473
0.47844875 0.478395300439266
0.49919375 0.499740322726313
0.4601275 0.461488546334774
0.5009825 0.500711465766261
0.5247775 0.524406225104765
0.3784525 0.38093084492852
0.53204875 0.531192512441883
0.47106375 0.471333887531811
0.50352625 0.50326893403587
0.45950125 0.460540050396309
0.4838425 0.484106119964304
0.55123 0.55108885194289
0.549615 0.548533161385446
0.51248375 0.511981751818097
0.55434 0.553200940035264
0.49109 0.490755424294292
0.48499375 0.485046278263608
