"gamma" "alpha"
0.829665 0.823644303108007
0.858743333333333 0.851760651375701
0.884331666666667 0.876608125560891
0.874187222222222 0.866693501319537
0.842479444444444 0.835789571216873
0.821819444444444 0.815192744022861
0.826521111111111 0.820186327785552
0.871166111111111 0.8636460391342
0.842102222222222 0.834981017296248
0.862169444444444 0.854951503331497
0.857401666666667 0.850247488869161
0.864033888888889 0.856843818867334
0.870706111111111 0.863395906895296
0.852673888888889 0.845572603438058
0.850099444444444 0.843193856393205
0.900371111111111 0.892763153188683
0.864004444444444 0.856911018896384
0.867348888888889 0.860013066116363
0.846355 0.839489978856126
0.884958333333333 0.87723489173833
0.828236666666667 0.821750517119605
0.851848333333333 0.844642080906097
0.869024444444444 0.862123117161606
0.872211111111111 0.86483279172614
0.870332222222222 0.863150658320172
0.863861666666667 0.856680381121128
0.837495 0.831034900526942
0.867358888888889 0.859984853034332
0.870088888888889 0.863209077427119
0.861392777777778 0.854571108993992
0.840072222222222 0.833717251750276
0.853149444444444 0.846216068548545
0.851122777777778 0.844325399614212
0.86258 0.855286885103497
0.860802777777778 0.853696147054071
0.878967777777778 0.871515308535306
0.834629444444444 0.828027371613182
0.876676111111111 0.869020735665164
0.881733333333333 0.874210864933259
0.869945 0.862912866426746
0.876609444444444 0.869030780249165
0.857069444444444 0.850171438696983
0.878848333333333 0.871348366851395
0.902306111111111 0.894611276459312
0.859787222222222 0.852824257500614
0.858055555555556 0.851331737754084
0.876837777777778 0.869345400105619
0.843123333333333 0.836444967224733
0.873115 0.866187833138806
0.863114444444444 0.856179991234185
0.8585 0.851462819648972
0.857192222222222 0.849900374284596
0.849148333333333 0.842427618281709
0.880097777777778 0.872788524011921
0.877396111111111 0.869908089879746
0.884592222222222 0.87696092197343
0.841442777777778 0.835000457355284
0.832354444444445 0.825851774021505
0.846741666666667 0.840298301751643
0.84021 0.833842578228578
0.862817222222222 0.856046065396105
0.852678888888889 0.845592131382014
0.869360555555556 0.862059515269811
0.842342222222222 0.836206114310426
0.841805 0.835165746286475
0.870946111111111 0.863707654658718
0.855018333333333 0.84782742525965
0.869004444444444 0.86186461215306
0.854367222222222 0.846993376627113
0.888548888888889 0.880902645031353
0.872845 0.865203969351327
0.870105 0.862761032206361
0.870797777777778 0.863613365432964
0.861275555555556 0.854062145410418
0.860313888888889 0.853407981192685
0.865686111111111 0.858772594334019
0.885283333333333 0.877562625795005
0.8526 0.845366475303508
0.824943333333333 0.81853919191569
0.863101111111111 0.856022419558809
0.844876111111111 0.838124225925514
0.853181666666667 0.846591703456358
0.852034444444444 0.844910414290597
0.886787777777778 0.87933845737575
0.858289444444444 0.851370423422157
0.872375 0.864625273254562
0.858035555555556 0.850680252777541
0.858972777777778 0.851944573037919
0.875896111111111 0.868813691917061
0.869468333333333 0.862105759354359
0.851256111111111 0.844176051113325
0.871296111111111 0.863667252134431
0.843151111111111 0.836424779055471
0.855131666666667 0.848139552843224
0.818849444444445 0.812444733018465
0.848926111111111 0.842193797478397
0.864778333333333 0.857421426525623
0.818715555555556 0.812424396601905
0.866609444444444 0.85943955403947
0.866928888888889 0.859700888848721
