"gamma" "alpha"
0.25066875 0.255188072331965
0.28868375 0.292915778937301
0.208005 0.214067776973155
0.1867175 0.192542992378197
0.2061325 0.211606273496493
0.25592375 0.260873050643541
0.2319175 0.237696266540573
0.151845 0.159018865360139
0.14677125 0.153832426548986
0.1805075 0.186371543100627
0.3035975 0.307044382827172
0.271635 0.275834687796784
0.19122 0.197786122806306
0.276525 0.280369114060876
0.33029375 0.333229217910081
0.19103 0.197042018257311
0.24926375 0.253558258067743
0.2059275 0.21153453727263
0.24604875 0.251201384209628
0.22098 0.226112021274209
0.230525 0.235422557269727
0.2238775 0.229195013495957
0.21413625 0.219065157752697
0.1821925 0.187758726434739
0.2416325 0.247034877947267
0.27399875 0.277709341943752
0.18853875 0.194991344529196
0.216295 0.221918323378961
0.23907 0.244124246271844
0.27521 0.279587938991934
0.18558625 0.191754503376386
0.2673 0.271450841974638
0.21313 0.218561174478396
0.20924 0.215127609331615
0.2517 0.257191308520952
0.279255 0.283101609076276
0.21165625 0.217460685081964
0.223295 0.229673900672521
0.25857375 0.262564140797089
0.16886 0.175461235621818
0.21204 0.217982874052125
0.1927975 0.198696962159779
0.18258875 0.189514386073034
0.20049875 0.206500471512033
0.2426325 0.246993455847804
0.19711875 0.203112666814078
0.21471875 0.220463623888707
0.18851125 0.194679966861271
0.202935 0.208593537016915
0.18627625 0.192863664927544
0.25175125 0.256212944882717
0.19767375 0.204208247011508
0.28095125 0.285165908388789
0.26361125 0.268600377363063
0.259335 0.263165266372778
0.26640375 0.271125426863547
0.237965 0.243148557965939
0.2300875 0.235006358175739
0.30170625 0.305705086139051
0.225485 0.23144241294674
0.16404875 0.170177926660945
0.24477125 0.249602886200256
0.24978875 0.254090854250769
0.2544525 0.259966611462148
0.22935625 0.234370761165358
0.26820125 0.272914714542991
0.18853125 0.194751701033984
0.25725875 0.262810092768335
0.18578625 0.191479418715062
0.21774125 0.223346700910805
0.22973125 0.234669590271529
0.17466125 0.181032602022468
0.2755025 0.279940580184808
0.39631375 0.398635680470041
0.2258775 0.230811702887752
0.21015 0.215416734312514
0.29151875 0.296099736550579
0.17201125 0.177556835618168
0.2630325 0.267370066274955
0.29310125 0.297693790422706
0.22502625 0.231236721177402
0.16433625 0.171166259295665
0.26193875 0.266691118746381
0.20261625 0.207967225157233
0.28701 0.290989869287642
0.2033125 0.210036985226811
0.23464625 0.239398251173835
0.175045 0.181654760826353
0.23511125 0.240088249735863
0.24412 0.249169977138547
0.19116875 0.197137792416471
0.25627625 0.260961502673351
0.196015 0.20228226280491
0.25212375 0.257127777082398
0.22780625 0.233439845573618
0.215185 0.220502919249317
0.2576975 0.262613285303664
0.1895025 0.195728074429166
0.2277975 0.233167632382935
0.1910225 0.196506352176567
