"gamma" "alpha"
0.854726111111111 0.847327908085511
0.836097777777778 0.829532852756531
0.801462777777778 0.795642908459556
0.799225 0.793697372611242
0.808156111111111 0.802291036455024
0.850762777777778 0.844095257266495
0.806147222222222 0.800528935397447
0.863552777777778 0.856372428270946
0.808961666666667 0.802615311023575
0.814128333333333 0.808132996229006
0.844485555555556 0.837908202945511
0.812085555555556 0.80577692528494
0.837736111111111 0.831229958304269
0.814813333333333 0.808668547106219
0.797563888888889 0.791401420305676
0.83136 0.824905049513674
0.832257777777778 0.825686962662434
0.812389444444444 0.806606066632685
0.828462222222222 0.822380789790031
0.805463888888889 0.799772302312268
0.798975 0.792563285383208
0.857306666666667 0.850367844766604
0.811375 0.805223883187468
0.812825555555556 0.806213922015031
0.840617222222222 0.834034440348463
0.836986666666667 0.830846022003411
0.82994 0.82345400647553
0.803213888888889 0.797170381870258
0.815486666666667 0.80931719300234
0.835846111111111 0.829399117591477
0.811077222222222 0.804814213309635
0.823719444444444 0.817543325642227
0.846092222222222 0.839310376051587
0.834947222222222 0.828835751517403
0.793981666666667 0.78873053027252
0.79643 0.790978711300829
0.818936111111111 0.812563110585243
0.809255 0.803433013038918
0.854028888888889 0.84706099202668
0.823406666666667 0.816868499102318
0.833918888888889 0.827507962498489
0.818669444444444 0.812631453849399
0.797506111111111 0.792040315243109
0.840573333333333 0.83369424067379
0.839471111111111 0.833152254349432
0.831205 0.825003343268112
0.816544444444444 0.80991331763499
0.821756111111111 0.815452932510979
0.813853333333333 0.80774421121791
0.815008333333333 0.809219292562805
0.827788333333333 0.82128528126642
0.855621111111111 0.848710986308888
0.824244444444444 0.818259843825359
0.815513333333333 0.80926601649336
0.807605 0.801271953760215
0.809852777777778 0.803823245713447
0.851650555555556 0.844521045568228
0.828310555555556 0.821873683240719
0.830380555555556 0.823847350507424
0.850042222222222 0.842812402371805
0.851803333333333 0.844986795072079
0.844231111111111 0.837234744431706
0.851172222222222 0.844500304900387
0.795463888888889 0.790112089563775
0.829657777777778 0.823199296325147
0.840826666666667 0.83445060695911
0.794493888888889 0.788644150361913
0.819888333333333 0.813371334316455
0.806626666666667 0.80046219227967
0.833185 0.826584921478748
0.830867777777778 0.82412558772815
0.849941666666667 0.842999940953033
0.813026666666667 0.806574466490416
0.804138333333333 0.798428442768884
0.815453888888889 0.808973701685795
0.845848888888889 0.83899723531576
0.819818888888889 0.813816889778894
0.819135555555556 0.8127607491071
0.808697777777778 0.80286784262616
0.799788888888889 0.793694906709319
0.823458888888889 0.817428087713885
0.805791666666667 0.799504709491141
0.807600555555556 0.801327098328709
0.821709444444444 0.815538767260324
0.844616666666667 0.837942347965597
0.811745 0.804892829881889
0.817849444444444 0.811551999233264
0.815713888888889 0.809784888459955
0.849954444444444 0.843434220900575
0.835389444444444 0.82874230578863
0.79665 0.790916099916054
0.845594444444444 0.839160235308179
0.816317777777778 0.810175396940895
0.828658333333333 0.821895330509715
0.866222222222222 0.85875260950378
0.825765 0.81943022272462
0.809737777777778 0.803651995124894
0.803481111111111 0.79756480618282
0.802680555555556 0.796516174176173
0.802775 0.796415054903735
