"gamma" "alpha"
0.480708333333333 0.480743464314215
0.518812222222222 0.518203171171869
0.497548333333333 0.497369709120066
0.480083888888889 0.480069886387839
0.517116666666667 0.516592718733025
0.506533333333333 0.505965597876023
0.552368333333333 0.551007118440343
0.542032777777778 0.541345200049181
0.541562777777778 0.540817284983775
0.452618888888889 0.453659002669035
0.523491666666667 0.523573240772928
0.494171666666667 0.494651065502987
0.565123333333333 0.564334310987699
0.534224444444444 0.533038510837169
0.491485555555556 0.491747055794657
0.544369444444444 0.543334345911365
0.473218333333333 0.474125798784288
0.547502222222222 0.546685113148407
0.490983888888889 0.490654339428844
0.462963333333333 0.463265860226156
0.528152222222222 0.527646938781166
0.581953888888889 0.58045154394056
0.438553888888889 0.439676166279735
0.506386111111111 0.505761363076131
0.534447777777778 0.534481591500462
0.501878333333333 0.501735957840365
0.495511666666667 0.495799559620775
0.532665555555556 0.532035044418231
0.500830555555556 0.501729952548747
0.498282222222222 0.497468112451602
0.519001666666667 0.518613814144142
0.510593888888889 0.510458346903259
0.533455 0.532693478594642
0.500307222222222 0.500816639332487
0.56563 0.563645989698397
0.442117777777778 0.443252066079479
0.536115555555556 0.535691335625189
0.543063333333333 0.541730091272071
0.575923333333333 0.574360839929027
0.571 0.569908479947037
0.447959444444444 0.449104990574413
0.472137222222222 0.472771967464231
0.478501666666667 0.478578834323627
0.509447777777778 0.509763694505804
0.514176111111111 0.513948570507516
0.493594444444444 0.494271294386872
0.497302777777778 0.496614960423
0.529908888888889 0.529874656831206
0.540183333333333 0.540078314552656
0.510207777777778 0.509944236845683
0.519652222222222 0.518934098778573
0.543527222222222 0.541956934024619
0.453873888888889 0.454820116266349
0.498951666666667 0.498616953081985
0.584747777777778 0.583137468870732
0.543856666666667 0.54393615570558
0.496821111111111 0.497135350080256
0.511012777777778 0.51046571648644
0.547942222222222 0.546079847617091
0.474192777777778 0.47391819919402
0.556512222222222 0.554979508927458
0.503771666666667 0.502742651612089
0.583683333333333 0.582087056871026
0.504909444444444 0.504612334517627
0.558523333333333 0.557125623756235
0.557114444444444 0.555840625947379
0.516764444444444 0.516578120130269
0.57208 0.570525178012617
0.438207777777778 0.439392665983198
0.525225555555556 0.525189547897383
0.546386666666667 0.545020323595332
0.522958333333333 0.523038604287703
0.485919444444444 0.486254869738596
0.522922222222222 0.522881567277008
0.532663333333333 0.531742877035556
0.500548888888889 0.500489163842339
0.508020555555556 0.508365779978409
0.469877777777778 0.470486482320002
0.452147777777778 0.452535272137565
0.507757777777778 0.507915088479837
0.451558333333333 0.452357475516706
0.563782777777778 0.562616999178275
0.485247777777778 0.485792278904115
0.52196 0.521682082397652
0.507466666666667 0.507645174089936
0.460652777777778 0.462213986122301
0.536744444444444 0.535650427037207
0.457941111111111 0.458414629410323
0.455045 0.455948273272981
0.532355555555556 0.531261024967177
0.479577222222222 0.480001984388758
0.463476666666667 0.464187591340615
0.478346111111111 0.479186595188643
0.509015 0.509428701686221
0.48293 0.482954186938601
0.569144444444444 0.567460144486461
0.524541666666667 0.523951700659425
0.504278333333333 0.503788927505364
0.512419444444444 0.512144932653851
0.552991666666667 0.551954428033692
